Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F),Precipitation (in),Snowfall (in),Max Wind Speed (mph),Max Wind Gust (mph)
1940-01-01,9.7,0.7,4.8,,0,14.5,29.1
1940-01-02,13.0,1.8,7.1,,0,14.3,26.6
1940-01-03,17.3,3.7,9.1,,0,9,20.1
1940-01-04,18.0,4.9,11.1,,0,13.3,25.9
1940-01-05,11.8,-0.9,3.8,,0,16,31.1
1940-01-06,16.5,-0.9,7.6,,0,7.2,15
1940-01-07,23.8,12.1,19.7,0.088,1.544,12.1,22.8
1940-01-08,28.3,21.0,24.2,0.010,0.166,9.6,18.8
1940-01-09,25.0,19.1,22.2,0.010,0.166,8.6,21.5
1940-01-10,29.0,20.5,24.9,0.025,0.386,8.8,14.1
1940-01-11,34.0,27.5,30.6,0.132,2.150,9.7,18.8
1940-01-12,29.2,19.9,24.6,,0,10.1,17.4
1940-01-13,30.3,17.5,26.0,0.277,4.850,12.5,22.4
1940-01-14,32.4,24.5,28.3,0.696,7.716,23.2,43.8
1940-01-15,24.2,-4.1,9.4,,0,18.9,37.1
1940-01-16,7.8,-8.2,-0.4,0.031,0.552,11.7,22.4
1940-01-17,2.2,-9.8,-2.5,0.034,0.606,12.1,23
1940-01-18,-8.6,-18.5,-13.4,,0,13.7,25.9
1940-01-19,3.1,-18.8,-7.3,,0,11.3,23.7
1940-01-20,11.2,2.0,6.1,,0,14.2,27.1
1940-01-21,18.2,0.8,7.8,0.003,0.056,13.9,24.6
1940-01-22,19.4,4.2,10.2,,0,11.3,20.8
1940-01-23,20.6,-2.0,9.6,0.006,0.110,5.1,12.5
1940-01-24,11.9,-1.9,6.6,,0,15,30.9
1940-01-25,5.2,-5.9,-1.9,,0,12,25.1
1940-01-26,4.8,-10.4,-3.2,,0,10.1,20.1
1940-01-27,10.9,-6.8,0.7,,0,10.7,18.1
1940-01-28,16.6,-8.5,5.6,0.010,0.166,9.5,17
1940-01-29,24.7,15.1,18.6,0.050,0.882,8.7,17.9
1940-01-30,27.1,21.5,24.5,0.028,0.496,10.7,20.6
1940-01-31,26.4,19.7,22.3,,0,13.7,25.9
1940-02-01,28.7,17.7,23.6,0.010,0.166,14.9,18.3
1940-02-02,18.2,4.9,11.2,,0,14.2,26.6
1940-02-03,24.8,3.6,14.2,,0,9.6,17.4
1940-02-04,28.4,17.4,23.6,0.066,1.158,9.3,15
1940-02-05,29.2,16.4,23.7,,0,5.8,11.6
1940-02-06,29.8,22.0,25.3,,0,10.6,20.4
1940-02-07,27.4,21.4,23.9,,0,9.6,16.8
1940-02-08,28.2,18.4,23.6,0.265,4.630,15.3,30.4
1940-02-09,17.7,12.8,14.9,0.050,0.882,15.5,30.4
1940-02-10,25.8,6.7,15.5,,0,9.8,15.9
1940-02-11,28.3,5.4,17.3,,0,13.9,18.1
1940-02-12,30.5,19.6,27.0,,0,17.7,33.6
1940-02-13,19.4,6.1,13.7,,0,9.9,19.7
1940-02-14,22.8,2.2,11.3,,0,8,13.4
1940-02-15,26.6,1.3,15.9,,0,10.8,20.6
1940-02-16,28.5,20.3,24.0,,0,10.5,19.5
1940-02-17,28.5,16.6,23.1,,0,13.6,23.3
1940-02-18,30.0,24.1,27.1,0.340,5.952,19.9,39.6
1940-02-19,30.6,26.7,28.9,0.325,5.678,20.1,39.4
1940-02-20,27.4,16.2,22.8,0.003,0.056,19.4,37.1
1940-02-21,20.7,13.2,16.6,,0,11.7,20.4
1940-02-22,26.2,13.3,19.7,,0,13,25.3
1940-02-23,27.6,2.5,15.5,0.258,4.520,14.2,23.3
1940-02-24,29.0,5.9,17.8,0.075,1.322,14.7,29.5
1940-02-25,11.9,-4.1,3.2,,0,10.9,18.6
1940-02-26,27.3,1.2,15.4,0.003,0.056,9.8,18.8
1940-02-27,35.3,28.0,31.2,0.025,0.386,7.4,15.2
1940-02-28,28.0,19.2,24.7,0.041,0.716,8.3,17
1940-02-29,31.0,11.9,22.3,,0,8.8,17.2
1940-03-01,30.7,22.0,27.1,,0,12.5,24.8
1940-03-02,31.8,24.8,27.9,0.239,1.488,16.8,31.3
1940-03-03,32.0,30.1,30.9,0.091,0,16.9,31.3
1940-03-04,37.5,25.0,30.4,0.010,0.056,11.2,19.5
1940-03-05,33.0,24.2,29.5,,0,7.1,11
1940-03-06,29.5,18.0,23.4,,0,8.6,17
1940-03-07,27.2,10.3,18.8,,0,9.9,20.1
1940-03-08,22.8,11.2,17.6,,0,11.9,24.6
1940-03-09,23.9,4.9,14.6,,0,8.1,12.5
1940-03-10,19.3,6.8,12.2,,0,10,20.8
1940-03-11,16.0,4.1,10.2,,0.056,14.1,27.3
1940-03-12,22.3,13.7,18.0,0.202,2.756,17,30.2
1940-03-13,32.4,19.7,24.8,0.327,2.536,18.2,32.4
1940-03-14,22.5,14.0,17.5,0.022,0.386,20.5,38.5
1940-03-15,26.0,10.0,18.7,,0,12.5,25.1
1940-03-16,32.5,16.7,24.6,,0,9.9,20.8
1940-03-17,42.5,15.6,28.4,,0,7.4,11.4
1940-03-18,37.5,26.3,30.2,,0,11.5,19.2
1940-03-19,35.3,21.4,28.5,,0,11.6,24.8
1940-03-20,31.6,19.0,25.8,0.038,0.662,15,35.8
1940-03-21,30.1,13.9,21.6,0.060,1.048,10.8,17.9
1940-03-22,22.0,4.2,11.9,,0,12.3,22.8
1940-03-23,17.5,0.7,8.4,,0,14.4,27.7
1940-03-24,16.6,0.4,7.8,,0,8.2,14.8
1940-03-25,20.9,-3.5,8.3,,0,7.3,16.6
1940-03-26,29.2,3.9,18.8,0.078,1.378,9.7,15.4
1940-03-27,31.3,26.2,28.4,0.101,1.708,11.2,22.4
1940-03-28,45.6,29.1,35.7,0.179,0,14.9,29.1
1940-03-29,53.1,35.6,46.3,0.174,0,26.1,51.2
1940-03-30,60.4,30.1,44.2,0.006,0,8.6,20.6
1940-03-31,52.3,29.3,39.6,0.022,0,9.1,23
1940-04-01,36.2,26.5,30.5,,0,13,27.7
1940-04-02,45.3,27.4,34.7,0.343,0,15.3,29.3
1940-04-03,69.1,37.9,50.7,0.340,0,18.8,36.9
1940-04-04,43.2,31.0,38.5,0.010,0.056,18.2,36.9
1940-04-05,39.1,24.8,30.3,0.013,0.220,13.4,27.5
1940-04-06,43.5,22.1,33.1,,0,9,15.7
1940-04-07,41.8,32.3,36.3,0.369,0.220,14,27.7
1940-04-08,41.7,32.6,38.0,0.060,0,12.3,26.6
1940-04-09,47.9,28.3,37.7,,0,8.5,14.8
1940-04-10,54.4,26.0,42.1,0.082,0,16.4,32
1940-04-11,45.2,19.2,30.8,0.066,0.716,18.3,34.9
1940-04-12,30.7,16.7,23.9,,0,14.7,29.8
1940-04-13,32.8,21.7,25.5,,0,14,28.6
1940-04-14,44.7,21.8,32.2,,0,7.7,18.1
1940-04-15,56.6,30.5,38.4,0.135,0,12.1,27.3
1940-04-16,41.4,28.7,34.2,,0,14,30.2
1940-04-17,33.3,29.4,31.3,0.507,0.276,19.1,39.4
1940-04-18,43.9,27.5,34.1,0.044,0.772,15.7,28
1940-04-19,43.8,24.7,35.1,,0,14.7,30.9
1940-04-20,46.5,29.6,36.7,,0,16,32.9
1940-04-21,47.0,28.3,36.7,,0,9.3,19.9
1940-04-22,44.8,29.6,36.7,,0,9.7,21.7
1940-04-23,39.2,31.0,34.9,0.179,0,9.9,21.5
1940-04-24,44.7,31.4,36.2,0.031,0.276,7.1,17.7
1940-04-25,42.9,30.2,35.0,,0,11.4,24.8
1940-04-26,43.4,28.9,35.5,,0,11.1,24.8
1940-04-27,50.1,28.7,39.9,,0,9.6,22.4
1940-04-28,63.4,33.7,49.6,,0,14,28.6
1940-04-29,61.9,51.9,56.6,0.306,0,20.2,41.6
1940-04-30,67.1,43.7,56.6,0.107,0,19.5,39.1
1940-05-01,41.9,27.0,34.5,0.926,8.268,16.9,35.1
1940-05-02,33.6,25.7,29.7,0.186,3.142,16.5,30.6
1940-05-03,37.8,26.9,32.3,,0,15,29.1
1940-05-04,48.5,22.4,36.3,,0,7.8,14.5
1940-05-05,66.1,30.1,51.4,0.047,0,13.8,28.2
1940-05-06,65.5,50.0,59.7,,0,11.2,21.5
1940-05-07,53.5,40.3,45.7,0.013,0,11.9,22.8
1940-05-08,45.1,38.8,42.1,0.211,0,11.9,25.3
1940-05-09,53.5,34.4,44.3,,0,6.9,17.7
1940-05-10,57.2,35.6,45.9,0.142,0,13.3,22.8
1940-05-11,56.2,31.0,42.3,,0,11,25.1
1940-05-12,65.6,41.0,54.9,,0,19.2,38
1940-05-13,66.1,44.5,59.1,0.151,0,13.7,24.4
1940-05-14,72.4,45.1,61.3,0.252,0,19.1,40.3
1940-05-15,51.9,43.4,47.2,0.126,0,15.4,28.4
1940-05-16,47.0,39.3,43.4,0.057,0,16.8,33.6
1940-05-17,54.4,38.5,46.6,,0,8.9,19.9
1940-05-18,57.5,39.9,49.2,0.167,0,13.6,24.6
1940-05-19,61.2,51.2,56.3,0.126,0,21.8,43
1940-05-20,68.5,48.0,58.2,,0,10.7,28.9
1940-05-21,76.8,48.8,63.9,0.006,0,13.7,32.9
1940-05-22,59.3,47.9,54.0,0.041,0,9.4,17.7
1940-05-23,61.7,46.5,54.9,0.013,0,5.1,15.9
1940-05-24,59.3,44.2,51.1,0.003,0,8.7,20.1
1940-05-25,56.1,40.3,47.8,0.135,0,10.6,23.5
1940-05-26,56.4,43.3,49.3,0.174,0,10.6,22.1
1940-05-27,62.0,44.3,52.9,,0,11,25.5
1940-05-28,59.9,45.8,51.8,0.034,0,9,21
1940-05-29,60.3,45.6,51.8,0.034,0,12.3,26.2
1940-05-30,62.8,44.9,53.9,,0,11.4,24.4
1940-05-31,62.7,48.7,55.0,0.003,0,13.3,24.2
1940-06-01,70.1,48.9,60.8,,0,6,13.4
1940-06-02,76.8,55.5,66.9,,0,10.9,24.8
1940-06-03,78.4,59.2,68.8,,0,13.3,27.1
1940-06-04,78.7,59.9,69.4,0.088,0,13.8,27.5
1940-06-05,78.7,59.7,68.6,0.060,0,11.1,19.9
1940-06-06,83.0,57.9,70.9,,0,12.4,25.3
1940-06-07,80.0,65.1,71.6,0.189,0,10,24.4
1940-06-08,76.1,56.0,65.6,0.170,0,10.1,23.3
1940-06-09,72.9,56.7,63.3,,0,7.2,14.5
1940-06-10,76.7,57.9,65.1,0.318,0,4.9,14.1
1940-06-11,63.2,49.0,54.1,0.390,0,12.9,28.9
1940-06-12,71.3,52.0,60.0,1.278,0,10.4,21.3
1940-06-13,71.4,49.0,58.7,,0,13.3,28
1940-06-14,74.0,46.7,62.1,,0,11.3,22.8
1940-06-15,77.8,56.1,66.9,0.013,0,12.4,23
1940-06-16,77.1,54.0,66.6,,0,5.5,15.9
1940-06-17,79.6,60.2,71.1,0.060,0,10.1,17
1940-06-18,82.6,66.5,73.6,0.198,0,14.9,29.1
1940-06-19,68.9,55.0,64.0,0.013,0,12.6,25.7
1940-06-20,57.7,44.1,52.7,,0,13.7,25.5
1940-06-21,61.9,42.6,54.4,0.019,0,9.4,14.3
1940-06-22,79.8,56.1,68.4,0.126,0,13.2,27.3
1940-06-23,79.2,66.9,72.0,0.174,0,16.6,31.3
1940-06-24,65.7,51.9,60.0,0.047,0,26.9,52.8
1940-06-25,69.1,52.9,60.3,0.070,0,17.1,40
1940-06-26,70.7,52.0,60.4,,0,10.4,23.3
1940-06-27,72.4,51.5,62.4,0.003,0,7.6,17
1940-06-28,76.8,57.6,68.6,0.019,0,21.5,42.3
1940-06-29,67.0,55.1,60.8,,0,17.1,30.9
1940-06-30,75.2,53.5,64.4,0.013,0,15.7,28.9
1940-07-01,69.8,51.7,60.7,0.013,0,10.3,22.6
1940-07-02,61.4,51.2,56.1,,0,9.9,25.9
1940-07-03,65.6,49.8,57.9,,0,11.5,23.7
1940-07-04,69.7,47.5,60.3,,0,7.3,17.4
1940-07-05,76.1,53.5,66.5,,0,6.2,13.2
1940-07-06,76.7,57.5,68.0,,0,7.5,17.2
1940-07-07,79.4,57.0,69.4,,0,8.6,18.6
1940-07-08,77.3,62.5,69.9,0.138,0,8.9,18.6
1940-07-09,77.0,58.4,68.2,0.179,0,4.8,19.5
1940-07-10,82.5,62.2,72.7,0.003,0,7,16.8
1940-07-11,69.7,60.3,64.6,0.161,0,18.9,34.9
1940-07-12,64.0,53.3,59.6,,0,18.7,30.9
1940-07-13,65.2,48.5,58.2,,0,7.4,11.9
1940-07-14,74.4,50.6,63.6,,0,12.4,27.3
1940-07-15,74.3,59.2,66.4,0.006,0,11.1,20.8
1940-07-16,65.3,54.7,59.8,,0,11.5,25.1
1940-07-17,72.3,53.6,63.8,,0,7.1,13.6
1940-07-18,79.1,55.6,68.5,0.016,0,8.1,17.4
1940-07-19,85.2,65.1,74.9,0.019,0,10.6,20.1
1940-07-20,86.1,66.6,76.3,,0,11.2,23.7
1940-07-21,86.9,66.5,77.0,,0,9.8,20.6
1940-07-22,84.6,66.9,76.6,,0,7.5,18.1
1940-07-23,86.3,69.1,78.6,,0,9.6,21.7
1940-07-24,92.0,71.5,81.9,0.003,0,12.5,22.1
1940-07-25,93.2,73.7,83.0,0.006,0,15.4,31.1
1940-07-26,90.4,69.4,76.8,0.174,0,8.7,21.5
1940-07-27,79.4,67.3,71.1,0.117,0,9.5,24.2
1940-07-28,89.2,67.9,79.1,0.189,0,10,21.5
1940-07-29,92.4,74.4,82.6,0.016,0,10.6,21.7
1940-07-30,76.8,69.7,73.8,0.208,0,6.3,20.8
1940-07-31,75.1,64.7,69.9,,0,10.7,21.3
1940-08-01,80.4,60.0,70.9,0.028,0,11.2,20.4
1940-08-02,85.1,65.9,74.3,0.038,0,10.6,20.6
1940-08-03,88.7,69.8,78.4,0.013,0,8.3,17.4
1940-08-04,82.3,67.2,75.6,0.174,0,4.9,17.4
1940-08-05,86.1,68.7,75.4,0.170,0,10.4,22.8
1940-08-06,76.3,60.6,68.6,0.019,0,12.3,22.8
1940-08-07,74.5,56.5,66.6,,0,8,17
1940-08-08,78.5,61.7,70.2,,0,10.7,21.3
1940-08-09,76.9,64.9,71.4,0.006,0,7.6,15.7
1940-08-10,77.4,66.2,71.8,0.085,0,10.1,19.9
1940-08-11,81.3,70.1,75.6,,0,7.5,17.4
1940-08-12,84.3,71.6,77.5,0.003,0,9.4,19.9
1940-08-13,82.3,70.7,75.9,0.028,0,10.9,22.6
1940-08-14,78.2,69.7,73.0,0.202,0,8.3,17.7
1940-08-15,82.5,69.1,74.8,0.110,0,6,13.6
1940-08-16,83.5,68.4,75.8,0.179,0,3.3,12.1
1940-08-17,81.8,69.9,74.8,0.148,0,7,16.1
1940-08-18,75.1,61.4,68.5,0.126,0,15.7,32.7
1940-08-19,64.2,54.7,59.1,,0,15.9,32.9
1940-08-20,60.6,50.2,55.8,,0,8.9,19.7
1940-08-21,69.1,48.5,58.9,,0,11.4,21.5
1940-08-22,68.3,55.9,60.7,0.038,0,13.8,28.6
1940-08-23,60.9,51.0,56.1,0.010,0,12.3,23
1940-08-24,63.9,49.9,57.9,0.104,0,8.6,16.3
1940-08-25,79.4,57.7,66.6,0.145,0,13.6,24.6
1940-08-26,76.7,63.5,69.0,0.132,0,10.7,21.5
1940-08-27,72.5,63.4,67.9,0.274,0,8.8,14.8
1940-08-28,71.1,65.3,67.9,0.353,0,7.6,17.4
1940-08-29,76.0,61.7,68.6,0.003,0,10.8,21.7
1940-08-30,74.2,57.9,65.8,0.019,0,10.9,22.8
1940-08-31,69.4,57.1,62.8,0.022,0,10.7,21.7
1940-09-01,67.6,56.8,62.3,0.022,0,11.3,21.7
1940-09-02,66.8,57.2,61.5,,0,7,13.2
1940-09-03,69.9,56.7,63.3,,0,3.6,9.4
1940-09-04,73.5,58.8,65.5,,0,5.2,10.3
1940-09-05,75.4,56.1,66.1,,0,8.2,17
1940-09-06,77.2,61.0,68.7,,0,5,10.3
1940-09-07,76.0,58.3,68.0,0.019,0,7.9,16.3
1940-09-08,70.9,61.6,66.2,0.050,0,12.4,27.7
1940-09-09,64.8,51.3,60.3,0.022,0,15.5,34.4
1940-09-10,54.3,44.3,48.6,0.010,0,16.5,36
1940-09-11,54.7,40.9,47.6,0.003,0,11.7,27.3
1940-09-12,60.7,41.0,50.7,,0,8.2,17
1940-09-13,67.4,44.7,57.0,0.006,0,17.1,34
1940-09-14,61.8,50.6,56.9,,0,12.1,24.8
1940-09-15,63.7,48.9,56.6,0.003,0,13.2,25.7
1940-09-16,63.4,47.9,56.3,0.006,0,6,13.2
1940-09-17,70.1,50.9,61.3,,0,8.9,14.3
1940-09-18,79.3,57.2,67.4,0.003,0,11.3,22.8
1940-09-19,83.8,64.3,72.4,0.006,0,10.4,17.9
1940-09-20,82.6,62.0,72.1,,0,11.8,24.6
1940-09-21,76.8,58.6,67.2,0.003,0,10.5,21.9
1940-09-22,71.3,55.4,62.8,,0,8.4,18.3
1940-09-23,74.7,53.5,63.3,,0,5.9,13.6
1940-09-24,69.7,52.6,61.8,0.038,0,18.6,35.6
1940-09-25,55.3,41.8,48.7,,0,18.8,34.9
1940-09-26,57.0,39.0,47.1,,0,5.9,14.3
1940-09-27,62.2,38.4,49.7,,0,8.4,17.9
1940-09-28,66.1,40.0,53.3,,0,6,13
1940-09-29,65.0,45.7,55.8,0.003,0,11,20.4
1940-09-30,61.2,48.1,54.0,,0,11.1,23.5
1940-10-01,63.6,44.8,54.1,,0,9.4,20.6
1940-10-02,68.0,46.1,56.0,,0,8.8,19.7
1940-10-03,66.5,45.6,56.6,,0,8.8,16.8
1940-10-04,66.4,52.4,59.2,0.088,0,13.7,22.6
1940-10-05,77.1,56.0,65.2,0.016,0,12.6,22.8
1940-10-06,76.3,53.5,61.8,0.438,0,18,35.1
1940-10-07,59.7,48.0,54.0,0.016,0,15.1,34.9
1940-10-08,55.8,45.4,50.6,,0,7.6,22.8
1940-10-09,58.3,40.2,49.7,,0,6.2,12.5
1940-10-10,65.2,42.7,54.4,0.038,0,9.7,20.1
1940-10-11,66.1,51.3,57.4,0.028,0,9.7,20.1
1940-10-12,73.1,50.3,60.6,,0,15.9,31.5
1940-10-13,62.5,48.0,55.0,,0,8.4,18.6
1940-10-14,63.4,44.1,52.4,0.655,0,19.5,38
1940-10-15,53.9,39.8,46.0,,0,14.9,28
1940-10-16,52.9,37.6,44.9,,0,9.9,18.1
1940-10-17,54.8,42.8,47.6,,0,15,30.4
1940-10-18,47.2,35.7,41.6,0.050,0,8.9,11.9
1940-10-19,51.2,38.2,43.8,0.085,0,12.6,26.2
1940-10-20,52.6,39.8,45.6,,0,8.7,20.1
1940-10-21,52.7,35.9,44.5,,0,9.8,19.5
1940-10-22,64.9,40.5,53.1,,0,14.5,23.9
1940-10-23,64.9,43.2,56.3,,0,14.4,25.5
1940-10-24,59.0,38.9,48.1,0.073,0,5.9,20.6
1940-10-25,57.6,45.4,50.3,0.114,0,9.5,22.8
1940-10-26,53.2,46.3,49.8,,0,9.7,24.6
1940-10-27,60.5,42.7,52.0,,0,8.9,18.8
1940-10-28,57.9,49.5,53.6,0.075,0,14.7,25.1
1940-10-29,61.9,47.2,55.0,0.006,0,14.6,29.1
1940-10-30,60.1,41.2,48.8,,0,11.2,23.3
1940-10-31,57.2,42.0,49.9,,0,10.1,16.6
1940-11-01,56.9,46.3,50.4,0.006,0,12.9,24.2
1940-11-02,58.1,41.7,48.7,,0,16.8,32.9
1940-11-03,59.2,37.0,49.1,,0,14.1,21.3
1940-11-04,64.0,48.2,56.0,0.010,0,16.7,32.7
1940-11-05,57.9,41.8,48.8,0.038,0,20.4,39.8
1940-11-06,41.9,33.8,38.4,,0,15.7,26.2
1940-11-07,42.9,31.9,36.2,,0,10.6,21.7
1940-11-08,44.0,29.7,35.8,,0,7.7,13.6
1940-11-09,45.7,35.5,39.8,0.182,0,13.7,22.6
1940-11-10,47.9,39.7,44.1,0.016,0,12.6,23.3
1940-11-11,56.2,24.8,42.3,0.683,0,32.4,62.2
1940-11-12,24.6,16.9,21.4,,0,27.6,53.5
1940-11-13,22.7,13.8,18.7,,0,12.3,25.5
1940-11-14,26.8,18.1,22.5,,0,11.5,20.8
1940-11-15,29.6,18.9,23.0,0.003,0.056,12.4,22.8
1940-11-16,36.4,20.7,28.6,,0,17.9,35.1
1940-11-17,39.7,29.0,33.8,,0,15.4,26.8
1940-11-18,42.3,25.1,33.6,,0,10.9,20.4
1940-11-19,53.6,34.4,44.1,0.070,0,15.3,30
1940-11-20,39.4,33.4,36.1,0.132,0,12,21.3
1940-11-21,53.5,36.3,44.5,0.425,0,15.7,41.4
1940-11-22,41.8,34.9,38.7,,0,14.6,25.3
1940-11-23,38.1,33.4,36.7,0.013,0,6.9,16.8
1940-11-24,38.9,26.4,31.9,,0,8.8,20.1
1940-11-25,34.7,27.2,31.2,,0,11.9,23
1940-11-26,32.3,28.7,30.5,0.526,9.204,20,37.1
1940-11-27,29.7,17.7,25.2,0.013,0.220,15.5,29.1
1940-11-28,27.9,7.6,16.6,0.028,0.496,17,27.1
1940-11-29,30.5,17.0,23.0,0.073,1.048,15.5,27.7
1940-11-30,33.6,20.1,27.5,0.047,0.552,14.8,29.3
1940-12-01,22.7,3.3,14.8,,0,11.9,25.3
1940-12-02,17.3,-3.4,6.2,0.016,0.276,13.9,27.1
1940-12-03,3.5,-10.4,-3.0,,0,12.5,20.8
1940-12-04,32.9,5.8,23.7,0.019,0.330,14,26.8
1940-12-05,23.0,6.6,17.0,,0,10.5,20.8
1940-12-06,40.9,14.9,32.8,,0,17,29.8
1940-12-07,36.7,23.3,29.3,,0,17.1,34.7
1940-12-08,32.8,17.4,25.1,0.003,0.056,8,14.8
1940-12-09,45.2,20.7,33.9,,0,16.8,31.3
1940-12-10,34.6,28.3,31.6,,0,14.1,25.3
1940-12-11,32.1,25.5,29.0,0.028,0.496,7.9,15.9
1940-12-12,32.0,24.5,29.4,0.296,4.850,14.5,25.1
1940-12-13,27.1,13.2,18.2,,0,15.4,29.3
1940-12-14,23.3,8.8,18.1,,0,9.5,17
1940-12-15,32.7,23.5,28.0,0.315,0.330,14.9,26.4
1940-12-16,34.5,24.7,29.7,0.167,0.826,18.3,33.3
1940-12-17,30.9,15.4,25.2,0.010,0.166,13.5,27.3
1940-12-18,30.8,18.4,25.5,,0,6.3,12.8
1940-12-19,35.0,25.7,30.4,0.016,0,8.9,14.5
1940-12-20,31.6,24.0,27.3,0.019,0,11.3,21.5
1940-12-21,32.9,16.7,25.5,,0,12.4,20.1
1940-12-22,32.9,21.8,28.1,,0,10.6,17.7
1940-12-23,34.5,27.7,30.5,,0,8.6,18.3
1940-12-24,41.4,25.5,33.1,,0,10.3,20.1
1940-12-25,41.8,35.9,38.8,0.019,0,10.3,17.9
1940-12-26,37.9,29.6,35.3,0.003,0,9,17
1940-12-27,37.5,29.2,33.8,,0,12.8,24.8
1940-12-28,38.2,32.3,34.3,,0,13,21.9
1940-12-29,33.1,27.8,30.9,0.013,0.220,11.7,23.3
1940-12-30,30.7,22.9,26.4,,0,11.6,22.6
1940-12-31,34.4,23.1,29.5,0.038,0.662,8.3,14.3
1941-01-01,38.2,31.6,34.4,0.327,0,14.8,27.3
1941-01-02,40.7,24.4,33.0,0.063,0,17.9,35.3
1941-01-03,30.8,18.8,23.7,,0,13.6,30.4
1941-01-04,17.3,5.4,10.1,,0,19.8,36.5
1941-01-05,19.8,4.4,11.5,,0,12.5,23.9
1941-01-06,24.1,11.2,18.3,,0,4.8,12.8
1941-01-07,29.7,20.2,23.6,,0,6.6,12.3
1941-01-08,34.0,16.8,25.7,,0,9.4,18.8
1941-01-09,28.3,14.8,23.4,,0,13,25.3
1941-01-10,34.5,12.5,21.4,,0,15.2,31.3
1941-01-11,28.1,15.4,22.1,,0,13.8,24.4
1941-01-12,35.0,23.4,27.5,,0,14.9,27.5
1941-01-13,28.0,24.0,26.0,,0,12.4,24.8
1941-01-14,25.7,20.5,23.5,0.025,0.440,11,23
1941-01-15,28.3,24.9,26.8,0.343,5.952,12.6,23.7
1941-01-16,30.5,26.6,28.8,0.138,0.166,12,22.8
1941-01-17,31.8,24.7,29.5,0.460,6.394,14.1,27.5
1941-01-18,23.4,-2.3,8.9,0.025,0.440,14.4,28.4
1941-01-19,11.2,-8.6,0.3,,0,10.8,18.3
1941-01-20,22.7,-1.9,12.0,,0,7.2,9.2
1941-01-21,35.0,6.0,21.8,0.044,0,9.2,16.1
1941-01-22,34.9,13.5,27.2,0.306,1.378,16.6,31.5
1941-01-23,20.9,10.5,15.7,,0,10.7,20.6
1941-01-24,22.9,13.0,18.6,0.078,1.378,12.1,20.8
1941-01-25,23.5,7.8,17.1,0.006,0.110,10.1,13.6
1941-01-26,25.5,20.9,23.0,0.406,7.110,15.6,28.2
1941-01-27,22.6,13.9,19.1,,0,10.4,19.7
1941-01-28,18.9,8.9,13.5,,0,10.4,24.8
1941-01-29,23.2,3.9,13.1,,0,16.1,21.7
1941-01-30,33.4,15.9,25.6,0.003,0.056,16,28.6
1941-01-31,26.3,12.0,20.5,,0,8.4,15.4
1941-02-01,26.4,11.2,20.1,,0,14.8,27.1
1941-02-02,20.0,8.8,13.6,,0,13,28.9
1941-02-03,15.6,2.1,8.7,,0,12.8,23.5
1941-02-04,22.9,-4.8,9.8,,0,5.4,14.5
1941-02-05,23.8,-2.7,11.6,,0,12,23
1941-02-06,25.6,13.2,20.7,,0,12.3,23.7
1941-02-07,16.4,9.2,12.8,0.047,0.826,11.6,23
1941-02-08,22.1,6.8,15.5,0.094,1.654,18.1,35.6
1941-02-09,18.6,4.2,12.5,,0,12.4,27.7
1941-02-10,27.3,0.5,13.0,,0,7.9,15.2
1941-02-11,32.8,5.7,19.8,,0,6.6,11.4
1941-02-12,40.1,17.1,30.6,0.031,0,12.8,25.5
1941-02-13,38.0,30.3,35.9,0.624,0.056,14,28.6
1941-02-14,28.4,14.5,22.2,0.010,0.166,17.1,32
1941-02-15,28.3,9.5,17.7,,0,17.2,32.9
1941-02-16,28.0,4.0,18.3,0.094,1.654,12,28.4
1941-02-17,27.1,6.5,18.3,0.019,0.330,21.8,42.5
1941-02-18,9.9,-4.1,2.0,,0,13.7,27.5
1941-02-19,3.9,-11.2,-4.3,,0,13.4,27.5
1941-02-20,12.7,-9.3,1.4,,0,11.8,23.3
1941-02-21,17.8,-0.1,8.1,,0,9.5,19.5
1941-02-22,19.8,1.9,12.4,,0,13,24.2
1941-02-23,24.4,6.8,15.4,,0,7.8,15.7
1941-02-24,30.0,3.5,17.1,,0,9.7,14.3
1941-02-25,17.9,-0.5,9.9,,0,11.2,19.7
1941-02-26,15.6,-4.7,8.6,0.013,0.220,9.5,18.8
1941-02-27,18.7,9.4,13.8,0.010,0.166,11.7,20.1
1941-02-28,19.3,3.9,10.8,,0,10.7,18.8
1941-03-01,28.1,2.8,15.5,,0,7.7,13.6
1941-03-02,38.8,21.9,30.9,,0,9.7,15.4
1941-03-03,40.4,10.9,26.4,0.586,2.756,18.8,35.6
1941-03-04,15.6,1.0,7.1,,0,14.6,25.5
1941-03-05,23.5,-7.7,8.5,,0,9.2,18.3
1941-03-06,17.6,6.7,12.4,,0,10.1,19.9
1941-03-07,22.3,11.1,16.0,,0,11.7,24.8
1941-03-08,31.7,5.4,20.0,,0,6.8,15.4
1941-03-09,33.2,13.9,23.7,,0,6.4,8.1
1941-03-10,33.9,20.4,28.3,0.258,4.078,17.4,33.6
1941-03-11,33.8,26.6,30.6,0.182,2.536,13.4,29.5
1941-03-12,30.0,17.0,25.3,0.016,0.276,11.2,21.9
1941-03-13,25.7,5.8,17.0,,0,9.9,23
1941-03-14,31.6,1.6,17.1,,0,8,16.1
1941-03-15,34.1,16.7,26.2,0.145,2.480,18.7,34.9
1941-03-16,32.1,5.1,20.0,,0,20.6,39.8
