Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F),Precipitation (in),Snowfall (in),Max Wind Speed (mph),Max Wind Gust (mph)
1940-01-01,11.7,2.7,6.8,,,14.5,29.1
1940-01-02,15,3.8,9.1,0,0,14.3,26.6
1940-01-03,19.3,5.7,11.1,0,0,9,20.1
1940-01-04,20,6.9,13.1,0,0,13.3,25.9
1940-01-05,13.8,1.1,5.8,0,0,16,31.1
1940-01-06,18.5,1.1,9.6,0,0,7.2,15
1940-01-07,25.8,14.1,21.7,0.11,0.772,12.1,22.8
1940-01-08,30.3,23,26.2,0.012,0.083,9.6,18.8
1940-01-09,27,21.1,24.2,0.012,0.083,8.6,21.5
1940-01-10,31,22.5,26.9,0.031,0.193,8.8,14.1
1940-01-11,36,29.5,32.6,0.165,1.075,9.7,18.8
1940-01-12,31.2,21.9,26.6,0,0,10.1,17.4
1940-01-13,32.3,19.5,28,0.346,2.425,12.5,22.4
1940-01-14,34.4,26.5,30.3,0.87,3.858,23.2,43.8
1940-01-15,26.2,-2.1,11.4,0,0,18.9,37.1
1940-01-16,9.8,-6.2,1.6,0.039,0.276,11.7,22.4
1940-01-17,4.2,-7.8,-0.5,0.043,0.303,12.1,23
1940-01-18,-6.6,-16.5,-11.4,0,0,13.7,25.9
1940-01-19,5.1,-16.8,-5.3,0,0,11.3,23.7
1940-01-20,13.2,4,8.1,0,0,14.2,27.1
1940-01-21,20.2,2.8,9.8,0.004,0.028,13.9,24.6
1940-01-22,21.4,6.2,12.2,0,0,11.3,20.8
1940-01-23,22.6,0,11.6,0.008,0.055,5.1,12.5
1940-01-24,13.9,0.1,8.6,0,0,15,30.9
1940-01-25,7.2,-3.9,0.1,0,0,12,25.1
1940-01-26,6.8,-8.4,-1.2,0,0,10.1,20.1
1940-01-27,12.9,-4.8,2.7,0,0,10.7,18.1
1940-01-28,18.6,-6.5,7.6,0.012,0.083,9.5,17
1940-01-29,26.7,17.1,20.6,0.063,0.441,8.7,17.9
1940-01-30,29.1,23.5,26.5,0.035,0.248,10.7,20.6
1940-01-31,28.4,21.7,24.3,0,0,13.7,25.9
1940-02-01,30.7,19.7,25.6,0.012,0.083,14.9,18.3
1940-02-02,20.2,6.9,13.2,0,0,14.2,26.6
1940-02-03,26.8,5.6,16.2,0,0,9.6,17.4
1940-02-04,30.4,19.4,25.6,0.083,0.579,9.3,15
1940-02-05,31.2,18.4,25.7,0,0,5.8,11.6
1940-02-06,31.8,24,27.3,0,0,10.6,20.4
1940-02-07,29.4,23.4,25.9,0,0,9.6,16.8
1940-02-08,30.2,20.4,25.6,0.331,2.315,15.3,30.4
1940-02-09,19.7,14.8,16.9,0.063,0.441,15.5,30.4
1940-02-10,27.8,8.7,17.5,0,0,9.8,15.9
1940-02-11,30.3,7.4,19.3,0,0,13.9,18.1
1940-02-12,32.5,21.6,29,0,0,17.7,33.6
1940-02-13,21.4,8.1,15.7,0,0,9.9,19.7
1940-02-14,24.8,4.2,13.3,0,0,8,13.4
1940-02-15,28.6,3.3,17.9,0,0,10.8,20.6
1940-02-16,30.5,22.3,26,0,0,10.5,19.5
1940-02-17,30.5,18.6,25.1,0,0,13.6,23.3
1940-02-18,32,26.1,29.1,0.425,2.976,19.9,39.6
1940-02-19,32.6,28.7,30.9,0.406,2.839,20.1,39.4
1940-02-20,29.4,18.2,24.8,0.004,0.028,19.4,37.1
1940-02-21,22.7,15.2,18.6,0,0,11.7,20.4
1940-02-22,28.2,15.3,21.7,0,0,13,25.3
1940-02-23,29.6,4.5,17.5,0.323,2.26,14.2,23.3
1940-02-24,31,7.9,19.8,0.094,0.661,14.7,29.5
1940-02-25,13.9,-2.1,5.2,0,0,10.9,18.6
1940-02-26,29.3,3.2,17.4,0.004,0.028,9.8,18.8
1940-02-27,37.3,30,33.2,0.031,0.193,7.4,15.2
1940-02-28,30,21.2,26.7,0.051,0.358,8.3,17
1940-02-29,33,13.9,24.3,0,0,8.8,17.2
1940-03-01,32.7,24,29.1,0,0,12.5,24.8
1940-03-02,33.8,26.8,29.9,0.299,0.744,16.8,31.3
1940-03-03,34,32.1,32.9,0.114,0,16.9,31.3
1940-03-04,39.5,27,32.4,0.012,0.028,11.2,19.5
1940-03-05,35,26.2,31.5,0,0,7.1,11
1940-03-06,31.5,20,25.4,0,0,8.6,17
1940-03-07,29.2,12.3,20.8,0,0,9.9,20.1
1940-03-08,24.8,13.2,19.6,0,0,11.9,24.6
1940-03-09,25.9,6.9,16.6,0,0,8.1,12.5
1940-03-10,21.3,8.8,14.2,0,0,10,20.8
1940-03-11,18,6.1,12.2,0,0.028,14.1,27.3
1940-03-12,24.3,15.7,20,0.252,1.378,17,30.2
1940-03-13,34.4,21.7,26.8,0.409,1.268,18.2,32.4
1940-03-14,24.5,16,19.5,0.028,0.193,20.5,38.5
1940-03-15,28,12,20.7,0,0,12.5,25.1
1940-03-16,34.5,18.7,26.6,0,0,9.9,20.8
1940-03-17,44.5,17.6,30.4,0,0,7.4,11.4
1940-03-18,39.5,28.3,32.2,0,0,11.5,19.2
1940-03-19,37.3,23.4,30.5,0,0,11.6,24.8
1940-03-20,33.6,21,27.8,0.047,0.331,15,35.8
1940-03-21,32.1,15.9,23.6,0.075,0.524,10.8,17.9
1940-03-22,24,6.2,13.9,0,0,12.3,22.8
1940-03-23,19.5,2.7,10.4,0,0,14.4,27.7
1940-03-24,18.6,2.4,9.8,0,0,8.2,14.8
1940-03-25,22.9,-1.5,10.3,0,0,7.3,16.6
1940-03-26,31.2,5.9,20.8,0.098,0.689,9.7,15.4
1940-03-27,33.3,28.2,30.4,0.126,0.854,11.2,22.4
1940-03-28,47.6,31.1,37.7,0.224,0,14.9,29.1
1940-03-29,55.1,37.6,48.3,0.217,0,26.1,51.2
1940-03-30,62.4,32.1,46.2,0.008,0,8.6,20.6
1940-03-31,54.3,31.3,41.6,0.028,0,9.1,23
1940-04-01,38.2,28.5,32.5,0,0,13,27.7
1940-04-02,47.3,29.4,36.7,0.429,0,15.3,29.3
1940-04-03,71.1,39.9,52.7,0.425,0,18.8,36.9
1940-04-04,45.2,33,40.5,0.012,0.028,18.2,36.9
1940-04-05,41.1,26.8,32.3,0.016,0.11,13.4,27.5
1940-04-06,45.5,24.1,35.1,0,0,9,15.7
1940-04-07,43.8,34.3,38.3,0.461,0.11,14,27.7
1940-04-08,43.7,34.6,40,0.075,0,12.3,26.6
1940-04-09,49.9,30.3,39.7,0,0,8.5,14.8
1940-04-10,56.4,28,44.1,0.102,0,16.4,32
1940-04-11,47.2,21.2,32.8,0.083,0.358,18.3,34.9
1940-04-12,32.7,18.7,25.9,0,0,14.7,29.8
1940-04-13,34.8,23.7,27.5,0,0,14,28.6
1940-04-14,46.7,23.8,34.2,0,0,7.7,18.1
1940-04-15,58.6,32.5,40.4,0.169,0,12.1,27.3
1940-04-16,43.4,30.7,36.2,0,0,14,30.2
1940-04-17,35.3,31.4,33.3,0.634,0.138,19.1,39.4
1940-04-18,45.9,29.5,36.1,0.055,0.386,15.7,28
1940-04-19,45.8,26.7,37.1,0,0,14.7,30.9
1940-04-20,48.5,31.6,38.7,0,0,16,32.9
1940-04-21,49,30.3,38.7,0,0,9.3,19.9
1940-04-22,46.8,31.6,38.7,0,0,9.7,21.7
1940-04-23,41.2,33,36.9,0.224,0,9.9,21.5
1940-04-24,46.7,33.4,38.2,0.039,0.138,7.1,17.7
1940-04-25,44.9,32.2,37,0,0,11.4,24.8
1940-04-26,45.4,30.9,37.5,0,0,11.1,24.8
1940-04-27,52.1,30.7,41.9,0,0,9.6,22.4
1940-04-28,65.4,35.7,51.6,0,0,14,28.6
1940-04-29,63.9,53.9,58.6,0.382,0,20.2,41.6
1940-04-30,69.1,45.7,58.6,0.134,0,19.5,39.1
1940-05-01,43.9,29,36.5,1.157,4.134,16.9,35.1
1940-05-02,35.6,27.7,31.7,0.232,1.571,16.5,30.6
1940-05-03,39.8,28.9,34.3,0,0,15,29.1
1940-05-04,50.5,24.4,38.3,0,0,7.8,14.5
1940-05-05,68.1,32.1,53.4,0.059,0,13.8,28.2
1940-05-06,67.5,52,61.7,0,0,11.2,21.5
1940-05-07,55.5,42.3,47.7,0.016,0,11.9,22.8
1940-05-08,47.1,40.8,44.1,0.264,0,11.9,25.3
1940-05-09,55.5,36.4,46.3,0,0,6.9,17.7
1940-05-10,59.2,37.6,47.9,0.177,0,13.3,22.8
1940-05-11,58.2,33,44.3,0,0,11,25.1
1940-05-12,67.6,43,56.9,0,0,19.2,38
1940-05-13,68.1,46.5,61.1,0.189,0,13.7,24.4
1940-05-14,74.4,47.1,63.3,0.315,0,19.1,40.3
1940-05-15,53.9,45.4,49.2,0.157,0,15.4,28.4
1940-05-16,49,41.3,45.4,0.071,0,16.8,33.6
1940-05-17,56.4,40.5,48.6,0,0,8.9,19.9
1940-05-18,59.5,41.9,51.2,0.209,0,13.6,24.6
1940-05-19,63.2,53.2,58.3,0.157,0,21.8,43
1940-05-20,70.5,50,60.2,0,0,10.7,28.9
1940-05-21,78.8,50.8,65.9,0.008,0,13.7,32.9
1940-05-22,61.3,49.9,56,0.051,0,9.4,17.7
1940-05-23,63.7,48.5,56.9,0.016,0,5.1,15.9
1940-05-24,61.3,46.2,53.1,0.004,0,8.7,20.1
1940-05-25,58.1,42.3,49.8,0.169,0,10.6,23.5
1940-05-26,58.4,45.3,51.3,0.217,0,10.6,22.1
1940-05-27,64,46.3,54.9,0,0,11,25.5
1940-05-28,61.9,47.8,53.8,0.043,0,9,21
1940-05-29,62.3,47.6,53.8,0.043,0,12.3,26.2
1940-05-30,64.8,46.9,55.9,0,0,11.4,24.4
1940-05-31,64.7,50.7,57,0.004,0,13.3,24.2
1940-06-01,72.1,50.9,62.8,0,0,6,13.4
1940-06-02,78.8,57.5,68.9,0,0,10.9,24.8
1940-06-03,80.4,61.2,70.8,0,0,13.3,27.1
1940-06-04,80.7,61.9,71.4,0.11,0,13.8,27.5
1940-06-05,80.7,61.7,70.6,0.075,0,11.1,19.9
1940-06-06,85,59.9,72.9,0,0,12.4,25.3
1940-06-07,82,67.1,73.6,0.236,0,10,24.4
1940-06-08,78.1,58,67.6,0.213,0,10.1,23.3
1940-06-09,74.9,58.7,65.3,0,0,7.2,14.5
1940-06-10,78.7,59.9,67.1,0.398,0,4.9,14.1
1940-06-11,65.2,51,56.1,0.488,0,12.9,28.9
1940-06-12,73.3,54,62,1.598,0,10.4,21.3
1940-06-13,73.4,51,60.7,0,0,13.3,28
1940-06-14,76,48.7,64.1,0,0,11.3,22.8
1940-06-15,79.8,58.1,68.9,0.016,0,12.4,23
1940-06-16,79.1,56,68.6,0,0,5.5,15.9
1940-06-17,81.6,62.2,73.1,0.075,0,10.1,17
1940-06-18,84.6,68.5,75.6,0.248,0,14.9,29.1
1940-06-19,70.9,57,66,0.016,0,12.6,25.7
1940-06-20,59.7,46.1,54.7,0,0,13.7,25.5
1940-06-21,63.9,44.6,56.4,0.024,0,9.4,14.3
1940-06-22,81.8,58.1,70.4,0.157,0,13.2,27.3
1940-06-23,81.2,68.9,74,0.217,0,16.6,31.3
1940-06-24,67.7,53.9,62,0.059,0,26.9,52.8
1940-06-25,71.1,54.9,62.3,0.087,0,17.1,40
1940-06-26,72.7,54,62.4,0,0,10.4,23.3
1940-06-27,74.4,53.5,64.4,0.004,0,7.6,17
1940-06-28,78.8,59.6,70.6,0.024,0,21.5,42.3
1940-06-29,69,57.1,62.8,0,0,17.1,30.9
1940-06-30,77.2,55.5,66.4,0.016,0,15.7,28.9
1940-07-01,71.8,53.7,62.7,0.016,0,10.3,22.6
1940-07-02,63.4,53.2,58.1,0,0,9.9,25.9
1940-07-03,67.6,51.8,59.9,0,0,11.5,23.7
1940-07-04,71.7,49.5,62.3,0,0,7.3,17.4
1940-07-05,78.1,55.5,68.5,0,0,6.2,13.2
1940-07-06,78.7,59.5,70,0,0,7.5,17.2
1940-07-07,81.4,59,71.4,0,0,8.6,18.6
1940-07-08,79.3,64.5,71.9,0.173,0,8.9,18.6
1940-07-09,79,60.4,70.2,0.224,0,4.8,19.5
1940-07-10,84.5,64.2,74.7,0.004,0,7,16.8
1940-07-11,71.7,62.3,66.6,0.201,0,18.9,34.9
1940-07-12,66,55.3,61.6,0,0,18.7,30.9
1940-07-13,67.2,50.5,60.2,0,0,7.4,11.9
1940-07-14,76.4,52.6,65.6,0,0,12.4,27.3
1940-07-15,76.3,61.2,68.4,0.008,0,11.1,20.8
1940-07-16,67.3,56.7,61.8,0,0,11.5,25.1
1940-07-17,74.3,55.6,65.8,0,0,7.1,13.6
1940-07-18,81.1,57.6,70.5,0.02,0,8.1,17.4
1940-07-19,87.2,67.1,76.9,0.024,0,10.6,20.1
1940-07-20,88.1,68.6,78.3,0,0,11.2,23.7
1940-07-21,88.9,68.5,79,0,0,9.8,20.6
1940-07-22,86.6,68.9,78.6,0,0,7.5,18.1
1940-07-23,88.3,71.1,80.6,0,0,9.6,21.7
1940-07-24,94,73.5,83.9,0.004,0,12.5,22.1
1940-07-25,95.2,75.7,85,0.008,0,15.4,31.1
1940-07-26,92.4,71.4,78.8,0.217,0,8.7,21.5
1940-07-27,81.4,69.3,73.1,0.146,0,9.5,24.2
1940-07-28,91.2,69.9,81.1,0.236,0,10,21.5
1940-07-29,94.4,76.4,84.6,0.02,0,10.6,21.7
1940-07-30,78.8,71.7,75.8,0.26,0,6.3,20.8
1940-07-31,77.1,66.7,71.9,0,0,10.7,21.3
1940-08-01,82.4,62,72.9,0.035,0,11.2,20.4
1940-08-02,87.1,67.9,76.3,0.047,0,10.6,20.6
1940-08-03,90.7,71.8,80.4,0.016,0,8.3,17.4
1940-08-04,84.3,69.2,77.6,0.217,0,4.9,17.4
1940-08-05,88.1,70.7,77.4,0.213,0,10.4,22.8
1940-08-06,78.3,62.6,70.6,0.024,0,12.3,22.8
1940-08-07,76.5,58.5,68.6,0,0,8,17
1940-08-08,80.5,63.7,72.2,0,0,10.7,21.3
1940-08-09,78.9,66.9,73.4,0.008,0,7.6,15.7
1940-08-10,79.4,68.2,73.8,0.106,0,10.1,19.9
1940-08-11,83.3,72.1,77.6,0,0,7.5,17.4
1940-08-12,86.3,73.6,79.5,0.004,0,9.4,19.9
1940-08-13,84.3,72.7,77.9,0.035,0,10.9,22.6
1940-08-14,80.2,71.7,75,0.252,0,8.3,17.7
1940-08-15,84.5,71.1,76.8,0.138,0,6,13.6
1940-08-16,85.5,70.4,77.8,0.224,0,3.3,12.1
1940-08-17,83.8,71.9,76.8,0.185,0,7,16.1
1940-08-18,77.1,63.4,70.5,0.157,0,15.7,32.7
1940-08-19,66.2,56.7,61.1,0,0,15.9,32.9
1940-08-20,62.6,52.2,57.8,0,0,8.9,19.7
1940-08-21,71.1,50.5,60.9,0,0,11.4,21.5
1940-08-22,70.3,57.9,62.7,0.047,0,13.8,28.6
1940-08-23,62.9,53,58.1,0.012,0,12.3,23
1940-08-24,65.9,51.9,59.9,0.13,0,8.6,16.3
1940-08-25,81.4,59.7,68.6,0.181,0,13.6,24.6
1940-08-26,78.7,65.5,71,0.165,0,10.7,21.5
1940-08-27,74.5,65.4,69.9,0.343,0,8.8,14.8
1940-08-28,73.1,67.3,69.9,0.441,0,7.6,17.4
1940-08-29,78,63.7,70.6,0.004,0,10.8,21.7
1940-08-30,76.2,59.9,67.8,0.024,0,10.9,22.8
1940-08-31,71.4,59.1,64.8,0.028,0,10.7,21.7
1940-09-01,69.6,58.8,64.3,0.028,0,11.3,21.7
1940-09-02,68.8,59.2,63.5,0,0,7,13.2
1940-09-03,71.9,58.7,65.3,0,0,3.6,9.4
1940-09-04,75.5,60.8,67.5,0,0,5.2,10.3
1940-09-05,77.4,58.1,68.1,0,0,8.2,17
1940-09-06,79.2,63,70.7,0,0,5,10.3
1940-09-07,78,60.3,70,0.024,0,7.9,16.3
1940-09-08,72.9,63.6,68.2,0.063,0,12.4,27.7
1940-09-09,66.8,53.3,62.3,0.028,0,15.5,34.4
1940-09-10,56.3,46.3,50.6,0.012,0,16.5,36
1940-09-11,56.7,42.9,49.6,0.004,0,11.7,27.3
1940-09-12,62.7,43,52.7,0,0,8.2,17
1940-09-13,69.4,46.7,59,0.008,0,17.1,34
1940-09-14,63.8,52.6,58.9,0,0,12.1,24.8
1940-09-15,65.7,50.9,58.6,0.004,0,13.2,25.7
1940-09-16,65.4,49.9,58.3,0.008,0,6,13.2
1940-09-17,72.1,52.9,63.3,0,0,8.9,14.3
1940-09-18,81.3,59.2,69.4,0.004,0,11.3,22.8
1940-09-19,85.8,66.3,74.4,0.008,0,10.4,17.9
1940-09-20,84.6,64,74.1,0,0,11.8,24.6
1940-09-21,78.8,60.6,69.2,0.004,0,10.5,21.9
1940-09-22,73.3,57.4,64.8,0,0,8.4,18.3
1940-09-23,76.7,55.5,65.3,0,0,5.9,13.6
1940-09-24,71.7,54.6,63.8,0.047,0,18.6,35.6
1940-09-25,57.3,43.8,50.7,0,0,18.8,34.9
1940-09-26,59,41,49.1,0,0,5.9,14.3
1940-09-27,64.2,40.4,51.7,0,0,8.4,17.9
1940-09-28,68.1,42,55.3,0,0,6,13
1940-09-29,67,47.7,57.8,0.004,0,11,20.4
1940-09-30,63.2,50.1,56,0,0,11.1,23.5
1940-10-01,65.6,46.8,56.1,0,0,9.4,20.6
1940-10-02,70,48.1,58,0,0,8.8,19.7
1940-10-03,68.5,47.6,58.6,0,0,8.8,16.8
1940-10-04,68.4,54.4,61.2,0.11,0,13.7,22.6
1940-10-05,79.1,58,67.2,0.02,0,12.6,22.8
1940-10-06,78.3,55.5,63.8,0.547,0,18,35.1
1940-10-07,61.7,50,56,0.02,0,15.1,34.9
1940-10-08,57.8,47.4,52.6,0,0,7.6,22.8
1940-10-09,60.3,42.2,51.7,0,0,6.2,12.5
1940-10-10,67.2,44.7,56.4,0.047,0,9.7,20.1
1940-10-11,68.1,53.3,59.4,0.035,0,9.7,20.1
1940-10-12,75.1,52.3,62.6,0,0,15.9,31.5
1940-10-13,64.5,50,57,0,0,8.4,18.6
1940-10-14,65.4,46.1,54.4,0.819,0,19.5,38
1940-10-15,55.9,41.8,48,0,0,14.9,28
1940-10-16,54.9,39.6,46.9,0,0,9.9,18.1
1940-10-17,56.8,44.8,49.6,0,0,15,30.4
1940-10-18,49.2,37.7,43.6,0.063,0,8.9,11.9
1940-10-19,53.2,40.2,45.8,0.106,0,12.6,26.2
1940-10-20,54.6,41.8,47.6,0,0,8.7,20.1
1940-10-21,54.7,37.9,46.5,0,0,9.8,19.5
1940-10-22,66.9,42.5,55.1,0,0,14.5,23.9
1940-10-23,66.9,45.2,58.3,0,0,14.4,25.5
1940-10-24,61,40.9,50.1,0.091,0,5.9,20.6
1940-10-25,59.6,47.4,52.3,0.142,0,9.5,22.8
1940-10-26,55.2,48.3,51.8,0,0,9.7,24.6
1940-10-27,62.5,44.7,54,0,0,8.9,18.8
1940-10-28,59.9,51.5,55.6,0.094,0,14.7,25.1
1940-10-29,63.9,49.2,57,0.008,0,14.6,29.1
1940-10-30,62.1,43.2,50.8,0,0,11.2,23.3
1940-10-31,59.2,44,51.9,0,0,10.1,16.6
1940-11-01,58.9,48.3,52.4,0.008,0,12.9,24.2
1940-11-02,60.1,43.7,50.7,0,0,16.8,32.9
1940-11-03,61.2,39,51.1,0,0,14.1,21.3
1940-11-04,66,50.2,58,0.012,0,16.7,32.7
1940-11-05,59.9,43.8,50.8,0.047,0,20.4,39.8
1940-11-06,43.9,35.8,40.4,0,0,15.7,26.2
1940-11-07,44.9,33.9,38.2,0,0,10.6,21.7
1940-11-08,46,31.7,37.8,0,0,7.7,13.6
1940-11-09,47.7,37.5,41.8,0.228,0,13.7,22.6
1940-11-10,49.9,41.7,46.1,0.02,0,12.6,23.3
1940-11-11,58.2,26.8,44.3,0.854,0,32.4,62.2
1940-11-12,26.6,18.9,23.4,0,0,27.6,53.5
1940-11-13,24.7,15.8,20.7,0,0,12.3,25.5
1940-11-14,28.8,20.1,24.5,0,0,11.5,20.8
1940-11-15,31.6,20.9,25,0.004,0.028,12.4,22.8
1940-11-16,38.4,22.7,30.6,0,0,17.9,35.1
1940-11-17,41.7,31,35.8,0,0,15.4,26.8
1940-11-18,44.3,27.1,35.6,0,0,10.9,20.4
1940-11-19,55.6,36.4,46.1,0.087,0,15.3,30
1940-11-20,41.4,35.4,38.1,0.165,0,12,21.3
1940-11-21,55.5,38.3,46.5,0.531,0,15.7,41.4
1940-11-22,43.8,36.9,40.7,0,0,14.6,25.3
1940-11-23,40.1,35.4,38.7,0.016,0,6.9,16.8
1940-11-24,40.9,28.4,33.9,0,0,8.8,20.1
1940-11-25,36.7,29.2,33.2,0,0,11.9,23
1940-11-26,34.3,30.7,32.5,0.657,4.602,20,37.1
1940-11-27,31.7,19.7,27.2,0.016,0.11,15.5,29.1
1940-11-28,29.9,9.6,18.6,0.035,0.248,17,27.1
1940-11-29,32.5,19,25,0.091,0.524,15.5,27.7
1940-11-30,35.6,22.1,29.5,0.059,0.276,14.8,29.3
1940-12-01,24.7,5.3,16.8,0,0,11.9,25.3
1940-12-02,19.3,-1.4,8.2,0.02,0.138,13.9,27.1
1940-12-03,5.5,-8.4,-1,0,0,12.5,20.8
1940-12-04,34.9,7.8,25.7,0.024,0.165,14,26.8
1940-12-05,25,8.6,19,0,0,10.5,20.8
1940-12-06,42.9,16.9,34.8,0,0,17,29.8
1940-12-07,38.7,25.3,31.3,0,0,17.1,34.7
1940-12-08,34.8,19.4,27.1,0.004,0.028,8,14.8
1940-12-09,47.2,22.7,35.9,0,0,16.8,31.3
1940-12-10,36.6,30.3,33.6,0,0,14.1,25.3
1940-12-11,34.1,27.5,31,0.035,0.248,7.9,15.9
1940-12-12,34,26.5,31.4,0.37,2.425,14.5,25.1
1940-12-13,29.1,15.2,20.2,0,0,15.4,29.3
1940-12-14,25.3,10.8,20.1,0,0,9.5,17
1940-12-15,34.7,25.5,30,0.394,0.165,14.9,26.4
1940-12-16,36.5,26.7,31.7,0.209,0.413,18.3,33.3
1940-12-17,32.9,17.4,27.2,0.012,0.083,13.5,27.3
1940-12-18,32.8,20.4,27.5,0,0,6.3,12.8
1940-12-19,37,27.7,32.4,0.02,0,8.9,14.5
1940-12-20,33.6,26,29.3,0.024,0,11.3,21.5
1940-12-21,34.9,18.7,27.5,0,0,12.4,20.1
1940-12-22,34.9,23.8,30.1,0,0,10.6,17.7
1940-12-23,36.5,29.7,32.5,0,0,8.6,18.3
1940-12-24,43.4,27.5,35.1,0,0,10.3,20.1
1940-12-25,43.8,37.9,40.8,0.024,0,10.3,17.9
1940-12-26,39.9,31.6,37.3,0.004,0,9,17
1940-12-27,39.5,31.2,35.8,0,0,12.8,24.8
1940-12-28,40.2,34.3,36.3,0,0,13,21.9
1940-12-29,35.1,29.8,32.9,0.016,0.11,11.7,23.3
1940-12-30,32.7,24.9,28.4,0,0,11.6,22.6
1940-12-31,36.4,25.1,31.5,0.047,0.331,8.3,14.3
1941-01-01,40.2,33.6,36.4,0.409,0,14.8,27.3
1941-01-02,42.7,26.4,35,0.079,0,17.9,35.3
1941-01-03,32.8,20.8,25.7,0,0,13.6,30.4
1941-01-04,19.3,7.4,12.1,0,0,19.8,36.5
1941-01-05,21.8,6.4,13.5,0,0,12.5,23.9
1941-01-06,26.1,13.2,20.3,0,0,4.8,12.8
1941-01-07,31.7,22.2,25.6,0,0,6.6,12.3
1941-01-08,36,18.8,27.7,0,0,9.4,18.8
1941-01-09,30.3,16.8,25.4,0,0,13,25.3
1941-01-10,36.5,14.5,23.4,0,0,15.2,31.3
1941-01-11,30.1,17.4,24.1,0,0,13.8,24.4
1941-01-12,37,25.4,29.5,0,0,14.9,27.5
1941-01-13,30,26,28,0,0,12.4,24.8
1941-01-14,27.7,22.5,25.5,0.031,0.22,11,23
1941-01-15,30.3,26.9,28.8,0.429,2.976,12.6,23.7
1941-01-16,32.5,28.6,30.8,0.173,0.083,12,22.8
1941-01-17,33.8,26.7,31.5,0.575,3.197,14.1,27.5
1941-01-18,25.4,-0.3,10.9,0.031,0.22,14.4,28.4
1941-01-19,13.2,-6.6,2.3,0,0,10.8,18.3
1941-01-20,24.7,0.1,14,0,0,7.2,9.2
1941-01-21,37,8,23.8,0.055,0,9.2,16.1
1941-01-22,36.9,15.5,29.2,0.382,0.689,16.6,31.5
1941-01-23,22.9,12.5,17.7,0,0,10.7,20.6
1941-01-24,24.9,15,20.6,0.098,0.689,12.1,20.8
1941-01-25,25.5,9.8,19.1,0.008,0.055,10.1,13.6
1941-01-26,27.5,22.9,25,0.508,3.555,15.6,28.2
1941-01-27,24.6,15.9,21.1,0,0,10.4,19.7
1941-01-28,20.9,10.9,15.5,0,0,10.4,24.8
1941-01-29,25.2,5.9,15.1,0,0,16.1,21.7
1941-01-30,35.4,17.9,27.6,0.004,0.028,16,28.6
1941-01-31,28.3,14,22.5,0,0,8.4,15.4
1941-02-01,28.4,13.2,22.1,0,0,14.8,27.1
1941-02-02,22,10.8,15.6,0,0,13,28.9
1941-02-03,17.6,4.1,10.7,0,0,12.8,23.5
1941-02-04,24.9,-2.8,11.8,0,0,5.4,14.5
1941-02-05,25.8,-0.7,13.6,0,0,12,23
1941-02-06,27.6,15.2,22.7,0,0,12.3,23.7
1941-02-07,18.4,11.2,14.8,0.059,0.413,11.6,23
1941-02-08,24.1,8.8,17.5,0.118,0.827,18.1,35.6
1941-02-09,20.6,6.2,14.5,0,0,12.4,27.7
1941-02-10,29.3,2.5,15,0,0,7.9,15.2
1941-02-11,34.8,7.7,21.8,0,0,6.6,11.4
1941-02-12,42.1,19.1,32.6,0.039,0,12.8,25.5
1941-02-13,40,32.3,37.9,0.78,0.028,14,28.6
1941-02-14,30.4,16.5,24.2,0.012,0.083,17.1,32
1941-02-15,30.3,11.5,19.7,0,0,17.2,32.9
1941-02-16,30,6,20.3,0.118,0.827,12,28.4
1941-02-17,29.1,8.5,20.3,0.024,0.165,21.8,42.5
1941-02-18,11.9,-2.1,4,0,0,13.7,27.5
1941-02-19,5.9,-9.2,-2.3,0,0,13.4,27.5
1941-02-20,14.7,-7.3,3.4,0,0,11.8,23.3
1941-02-21,19.8,1.9,10.1,0,0,9.5,19.5
1941-02-22,21.8,3.9,14.4,0,0,13,24.2
1941-02-23,26.4,8.8,17.4,0,0,7.8,15.7
1941-02-24,32,5.5,19.1,0,0,9.7,14.3
1941-02-25,19.9,1.5,11.9,0,0,11.2,19.7
1941-02-26,17.6,-2.7,10.6,0.016,0.11,9.5,18.8
1941-02-27,20.7,11.4,15.8,0.012,0.083,11.7,20.1
1941-02-28,21.3,5.9,12.8,0,0,10.7,18.8
1941-03-01,30.1,4.8,17.5,0,0,7.7,13.6
1941-03-02,40.8,23.9,32.9,0,0,9.7,15.4
1941-03-03,42.4,12.9,28.4,0.732,1.378,18.8,35.6
1941-03-04,17.6,3,9.1,0,0,14.6,25.5
1941-03-05,25.5,-5.7,10.5,0,0,9.2,18.3
1941-03-06,19.6,8.7,14.4,0,0,10.1,19.9
1941-03-07,24.3,13.1,18,0,0,11.7,24.8
1941-03-08,33.7,7.4,22,0,0,6.8,15.4
1941-03-09,35.2,15.9,25.7,0,0,6.4,8.1
1941-03-10,35.9,22.4,30.3,0.323,2.039,17.4,33.6
1941-03-11,35.8,28.6,32.6,0.228,1.268,13.4,29.5
1941-03-12,32,19,27.3,0.02,0.138,11.2,21.9
1941-03-13,27.7,7.8,19,0,0,9.9,23
1941-03-14,33.6,3.6,19.1,0,0,8,16.1
1941-03-15,36.1,18.7,28.2,0.181,1.24,18.7,34.9
1941-03-16,34.1,7.1,22,0,0,20.6,39.8
1941-03-17,9.7,-1,3.8,0,0,17.3,32.4
1941-03-18,21.9,-5.4,7.8,0,0,9,16.6
