Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F),Precipitation (in),Snowfall (in),Max Wind Speed (mph),Max Wind Gust (mph)
1940-01-01,26.7,17.7,21.8,,0,14.5,29.1
1940-01-02,30.0,18.8,24.1,,0,14.3,26.6
1940-01-03,34.3,20.7,26.1,,0,9,20.1
1940-01-04,35.0,21.9,28.1,,0,13.3,25.9
1940-01-05,28.8,16.1,20.8,,0,16,31.1
1940-01-06,33.5,16.1,24.6,,0,7.2,15
1940-01-07,40.8,29.1,36.7,0.033,0,12.1,22.8
1940-01-08,45.3,38.0,41.2,0.004,0,9.6,18.8
1940-01-09,42.0,36.1,39.2,0.004,0,8.6,21.5
1940-01-10,46.0,37.5,41.9,0.009,0,8.8,14.1
1940-01-11,51.0,44.5,47.6,0.050,0,9.7,18.8
1940-01-12,46.2,36.9,41.6,,0,10.1,17.4
1940-01-13,47.3,34.5,43.0,0.104,0,12.5,22.4
1940-01-14,49.4,41.5,45.3,0.261,0,23.2,43.8
1940-01-15,41.2,12.9,26.4,,0,18.9,37.1
1940-01-16,24.8,8.8,16.6,0.012,0,11.7,22.4
1940-01-17,19.2,7.2,14.5,0.013,0,12.1,23
1940-01-18,8.4,-1.5,3.6,,0,13.7,25.9
1940-01-19,20.1,-1.8,9.7,,0,11.3,23.7
1940-01-20,28.2,19.0,23.1,,0,14.2,27.1
1940-01-21,35.2,17.8,24.8,0.001,0,13.9,24.6
1940-01-22,36.4,21.2,27.2,,0,11.3,20.8
1940-01-23,37.6,15.0,26.6,0.002,0,5.1,12.5
1940-01-24,28.9,15.1,23.6,,0,15,30.9
1940-01-25,22.2,11.1,15.1,,0,12,25.1
1940-01-26,21.8,6.6,13.8,,0,10.1,20.1
1940-01-27,27.9,10.2,17.7,,0,10.7,18.1
1940-01-28,33.6,8.5,22.6,0.004,0,9.5,17
1940-01-29,41.7,32.1,35.6,0.019,0,8.7,17.9
1940-01-30,44.1,38.5,41.5,0.011,0,10.7,20.6
1940-01-31,43.4,36.7,39.3,,0,13.7,25.9
1940-02-01,45.7,34.7,40.6,0.004,0,14.9,18.3
1940-02-02,35.2,21.9,28.2,,0,14.2,26.6
1940-02-03,41.8,20.6,31.2,,0,9.6,17.4
1940-02-04,45.4,34.4,40.6,0.025,0,9.3,15
1940-02-05,46.2,33.4,40.7,,0,5.8,11.6
1940-02-06,46.8,39.0,42.3,,0,10.6,20.4
1940-02-07,44.4,38.4,40.9,,0,9.6,16.8
1940-02-08,45.2,35.4,40.6,0.099,0,15.3,30.4
1940-02-09,34.7,29.8,31.9,0.019,0,15.5,30.4
1940-02-10,42.8,23.7,32.5,,0,9.8,15.9
1940-02-11,45.3,22.4,34.3,,0,13.9,18.1
1940-02-12,47.5,36.6,44.0,,0,17.7,33.6
1940-02-13,36.4,23.1,30.7,,0,9.9,19.7
1940-02-14,39.8,19.2,28.3,,0,8,13.4
1940-02-15,43.6,18.3,32.9,,0,10.8,20.6
1940-02-16,45.5,37.3,41.0,,0,10.5,19.5
1940-02-17,45.5,33.6,40.1,,0,13.6,23.3
1940-02-18,47.0,41.1,44.1,0.128,0,19.9,39.6
1940-02-19,47.6,43.7,45.9,0.122,0,20.1,39.4
1940-02-20,44.4,33.2,39.8,0.001,0,19.4,37.1
1940-02-21,37.7,30.2,33.6,,0,11.7,20.4
1940-02-22,43.2,30.3,36.7,,0,13,25.3
1940-02-23,44.6,19.5,32.5,0.097,0,14.2,23.3
1940-02-24,46.0,22.9,34.8,0.028,0,14.7,29.5
1940-02-25,28.9,12.9,20.2,,0,10.9,18.6
1940-02-26,44.3,18.2,32.4,0.001,0,9.8,18.8
1940-02-27,52.3,45.0,48.2,0.009,0,7.4,15.2
1940-02-28,45.0,36.2,41.7,0.015,0,8.3,17
1940-02-29,48.0,28.9,39.3,,0,8.8,17.2
1940-03-01,47.7,39.0,44.1,,0,12.5,24.8
1940-03-02,48.8,41.8,44.9,0.090,0,16.8,31.3
1940-03-03,49.0,47.1,47.9,0.034,0,16.9,31.3
1940-03-04,54.5,42.0,47.4,0.004,0,11.2,19.5
1940-03-05,50.0,41.2,46.5,,0,7.1,11
1940-03-06,46.5,35.0,40.4,,0,8.6,17
1940-03-07,44.2,27.3,35.8,,0,9.9,20.1
1940-03-08,39.8,28.2,34.6,,0,11.9,24.6
1940-03-09,40.9,21.9,31.6,,0,8.1,12.5
1940-03-10,36.3,23.8,29.2,,0,10,20.8
1940-03-11,33.0,21.1,27.2,,0,14.1,27.3
1940-03-12,39.3,30.7,35.0,0.076,0,17,30.2
1940-03-13,49.4,36.7,41.8,0.123,0,18.2,32.4
1940-03-14,39.5,31.0,34.5,0.008,0,20.5,38.5
1940-03-15,43.0,27.0,35.7,,0,12.5,25.1
1940-03-16,49.5,33.7,41.6,,0,9.9,20.8
1940-03-17,59.5,32.6,45.4,,0,7.4,11.4
1940-03-18,54.5,43.3,47.2,,0,11.5,19.2
1940-03-19,52.3,38.4,45.5,,0,11.6,24.8
1940-03-20,48.6,36.0,42.8,0.014,0,15,35.8
1940-03-21,47.1,30.9,38.6,0.022,0,10.8,17.9
1940-03-22,39.0,21.2,28.9,,0,12.3,22.8
1940-03-23,34.5,17.7,25.4,,0,14.4,27.7
1940-03-24,33.6,17.4,24.8,,0,8.2,14.8
1940-03-25,37.9,13.5,25.3,,0,7.3,16.6
1940-03-26,46.2,20.9,35.8,0.029,0,9.7,15.4
1940-03-27,48.3,43.2,45.4,0.038,0,11.2,22.4
1940-03-28,62.6,46.1,52.7,0.067,0,14.9,29.1
1940-03-29,70.1,52.6,63.3,0.065,0,26.1,51.2
1940-03-30,77.4,47.1,61.2,0.002,0,8.6,20.6
1940-03-31,69.3,46.3,56.6,0.008,0,9.1,23
1940-04-01,53.2,43.5,47.5,,0,13,27.7
1940-04-02,62.3,44.4,51.7,0.129,0,15.3,29.3
1940-04-03,86.1,54.9,67.7,0.128,0,18.8,36.9
1940-04-04,60.2,48.0,55.5,0.004,0,18.2,36.9
1940-04-05,56.1,41.8,47.3,0.005,0,13.4,27.5
1940-04-06,60.5,39.1,50.1,,0,9,15.7
1940-04-07,58.8,49.3,53.3,0.138,0,14,27.7
1940-04-08,58.7,49.6,55.0,0.022,0,12.3,26.6
1940-04-09,64.9,45.3,54.7,,0,8.5,14.8
1940-04-10,71.4,43.0,59.1,0.031,0,16.4,32
1940-04-11,62.2,36.2,47.8,0.025,0,18.3,34.9
1940-04-12,47.7,33.7,40.9,,0,14.7,29.8
1940-04-13,49.8,38.7,42.5,,0,14,28.6
1940-04-14,61.7,38.8,49.2,,0,7.7,18.1
1940-04-15,73.6,47.5,55.4,0.051,0,12.1,27.3
1940-04-16,58.4,45.7,51.2,,0,14,30.2
1940-04-17,50.3,46.4,48.3,0.190,0,19.1,39.4
1940-04-18,60.9,44.5,51.1,0.017,0,15.7,28
1940-04-19,60.8,41.7,52.1,,0,14.7,30.9
1940-04-20,63.5,46.6,53.7,,0,16,32.9
1940-04-21,64.0,45.3,53.7,,0,9.3,19.9
1940-04-22,61.8,46.6,53.7,,0,9.7,21.7
1940-04-23,56.2,48.0,51.9,0.067,0,9.9,21.5
1940-04-24,61.7,48.4,53.2,0.012,0,7.1,17.7
1940-04-25,59.9,47.2,52.0,,0,11.4,24.8
1940-04-26,60.4,45.9,52.5,,0,11.1,24.8
1940-04-27,67.1,45.7,56.9,,0,9.6,22.4
1940-04-28,80.4,50.7,66.6,,0,14,28.6
1940-04-29,78.9,68.9,73.6,0.115,0,20.2,41.6
1940-04-30,84.1,60.7,73.6,0.040,0,19.5,39.1
1940-05-01,58.9,44.0,51.5,0.347,0,16.9,35.1
1940-05-02,50.6,42.7,46.7,0.070,0,16.5,30.6
1940-05-03,54.8,43.9,49.3,,0,15,29.1
1940-05-04,65.5,39.4,53.3,,0,7.8,14.5
1940-05-05,83.1,47.1,68.4,0.018,0,13.8,28.2
1940-05-06,82.5,67.0,76.7,,0,11.2,21.5
1940-05-07,70.5,57.3,62.7,0.005,0,11.9,22.8
1940-05-08,62.1,55.8,59.1,0.079,0,11.9,25.3
1940-05-09,70.5,51.4,61.3,,0,6.9,17.7
1940-05-10,74.2,52.6,62.9,0.053,0,13.3,22.8
1940-05-11,73.2,48.0,59.3,,0,11,25.1
1940-05-12,82.6,58.0,71.9,,0,19.2,38
1940-05-13,83.1,61.5,76.1,0.057,0,13.7,24.4
1940-05-14,89.4,62.1,78.3,0.095,0,19.1,40.3
1940-05-15,68.9,60.4,64.2,0.047,0,15.4,28.4
1940-05-16,64.0,56.3,60.4,0.021,0,16.8,33.6
1940-05-17,71.4,55.5,63.6,,0,8.9,19.9
1940-05-18,74.5,56.9,66.2,0.063,0,13.6,24.6
1940-05-19,78.2,68.2,73.3,0.047,0,21.8,43
1940-05-20,85.5,65.0,75.2,,0,10.7,28.9
1940-05-21,93.8,65.8,80.9,0.002,0,13.7,32.9
1940-05-22,76.3,64.9,71.0,0.015,0,9.4,17.7
1940-05-23,78.7,63.5,71.9,0.005,0,5.1,15.9
1940-05-24,76.3,61.2,68.1,0.001,0,8.7,20.1
1940-05-25,73.1,57.3,64.8,0.051,0,10.6,23.5
1940-05-26,73.4,60.3,66.3,0.065,0,10.6,22.1
1940-05-27,79.0,61.3,69.9,,0,11,25.5
1940-05-28,76.9,62.8,68.8,0.013,0,9,21
1940-05-29,77.3,62.6,68.8,0.013,0,12.3,26.2
1940-05-30,79.8,61.9,70.9,,0,11.4,24.4
1940-05-31,79.7,65.7,72.0,0.001,0,13.3,24.2
1940-06-01,87.1,65.9,77.8,,0,6,13.4
1940-06-02,93.8,72.5,83.9,,0,10.9,24.8
1940-06-03,95.4,76.2,85.8,,0,13.3,27.1
1940-06-04,95.7,76.9,86.4,0.033,0,13.8,27.5
1940-06-05,95.7,76.7,85.6,0.022,0,11.1,19.9
1940-06-06,100.0,74.9,87.9,,0,12.4,25.3
1940-06-07,97.0,82.1,88.6,0.071,0,10,24.4
1940-06-08,93.1,73.0,82.6,0.064,0,10.1,23.3
1940-06-09,89.9,73.7,80.3,,0,7.2,14.5
1940-06-10,93.7,74.9,82.1,0.119,0,4.9,14.1
1940-06-11,80.2,66.0,71.1,0.146,0,12.9,28.9
1940-06-12,88.3,69.0,77.0,0.479,0,10.4,21.3
1940-06-13,88.4,66.0,75.7,,0,13.3,28
1940-06-14,91.0,63.7,79.1,,0,11.3,22.8
1940-06-15,94.8,73.1,83.9,0.005,0,12.4,23
1940-06-16,94.1,71.0,83.6,,0,5.5,15.9
1940-06-17,96.6,77.2,88.1,0.022,0,10.1,17
1940-06-18,99.6,83.5,90.6,0.074,0,14.9,29.1
1940-06-19,85.9,72.0,81.0,0.005,0,12.6,25.7
1940-06-20,74.7,61.1,69.7,,0,13.7,25.5
1940-06-21,78.9,59.6,71.4,0.007,0,9.4,14.3
1940-06-22,96.8,73.1,85.4,0.047,0,13.2,27.3
1940-06-23,96.2,83.9,89.0,0.065,0,16.6,31.3
1940-06-24,82.7,68.9,77.0,0.018,0,26.9,52.8
1940-06-25,86.1,69.9,77.3,0.026,0,17.1,40
1940-06-26,87.7,69.0,77.4,,0,10.4,23.3
1940-06-27,89.4,68.5,79.4,0.001,0,7.6,17
1940-06-28,93.8,74.6,85.6,0.007,0,21.5,42.3
1940-06-29,84.0,72.1,77.8,,0,17.1,30.9
1940-06-30,92.2,70.5,81.4,0.005,0,15.7,28.9
1940-07-01,86.8,68.7,77.7,0.005,0,10.3,22.6
1940-07-02,78.4,68.2,73.1,,0,9.9,25.9
1940-07-03,82.6,66.8,74.9,,0,11.5,23.7
1940-07-04,86.7,64.5,77.3,,0,7.3,17.4
1940-07-05,93.1,70.5,83.5,,0,6.2,13.2
1940-07-06,93.7,74.5,85.0,,0,7.5,17.2
1940-07-07,96.4,74.0,86.4,,0,8.6,18.6
1940-07-08,94.3,79.5,86.9,0.052,0,8.9,18.6
1940-07-09,94.0,75.4,85.2,0.067,0,4.8,19.5
1940-07-10,99.5,79.2,89.7,0.001,0,7,16.8
1940-07-11,86.7,77.3,81.6,0.060,0,18.9,34.9
1940-07-12,81.0,70.3,76.6,,0,18.7,30.9
1940-07-13,82.2,65.5,75.2,,0,7.4,11.9
1940-07-14,91.4,67.6,80.6,,0,12.4,27.3
1940-07-15,91.3,76.2,83.4,0.002,0,11.1,20.8
1940-07-16,82.3,71.7,76.8,,0,11.5,25.1
1940-07-17,89.3,70.6,80.8,,0,7.1,13.6
1940-07-18,96.1,72.6,85.5,0.006,0,8.1,17.4
1940-07-19,102.2,82.1,91.9,0.007,0,10.6,20.1
1940-07-20,103.1,83.6,93.3,,0,11.2,23.7
1940-07-21,103.9,83.5,94.0,,0,9.8,20.6
1940-07-22,101.6,83.9,93.6,,0,7.5,18.1
1940-07-23,103.3,86.1,95.6,,0,9.6,21.7
1940-07-24,109.0,88.5,98.9,0.001,0,12.5,22.1
1940-07-25,110.2,90.7,100.0,0.002,0,15.4,31.1
1940-07-26,107.4,86.4,93.8,0.065,0,8.7,21.5
1940-07-27,96.4,84.3,88.1,0.044,0,9.5,24.2
1940-07-28,106.2,84.9,96.1,0.071,0,10,21.5
1940-07-29,109.4,91.4,99.6,0.006,0,10.6,21.7
1940-07-30,93.8,86.7,90.8,0.078,0,6.3,20.8
1940-07-31,92.1,81.7,86.9,,0,10.7,21.3
1940-08-01,97.4,77.0,87.9,0.011,0,11.2,20.4
1940-08-02,102.1,82.9,91.3,0.014,0,10.6,20.6
1940-08-03,105.7,86.8,95.4,0.005,0,8.3,17.4
1940-08-04,99.3,84.2,92.6,0.065,0,4.9,17.4
1940-08-05,103.1,85.7,92.4,0.064,0,10.4,22.8
1940-08-06,93.3,77.6,85.6,0.007,0,12.3,22.8
1940-08-07,91.5,73.5,83.6,,0,8,17
1940-08-08,95.5,78.7,87.2,,0,10.7,21.3
1940-08-09,93.9,81.9,88.4,0.002,0,7.6,15.7
1940-08-10,94.4,83.2,88.8,0.032,0,10.1,19.9
1940-08-11,98.3,87.1,92.6,,0,7.5,17.4
1940-08-12,101.3,88.6,94.5,0.001,0,9.4,19.9
1940-08-13,99.3,87.7,92.9,0.011,0,10.9,22.6
1940-08-14,95.2,86.7,90.0,0.076,0,8.3,17.7
1940-08-15,99.5,86.1,91.8,0.041,0,6,13.6
1940-08-16,100.5,85.4,92.8,0.067,0,3.3,12.1
1940-08-17,98.8,86.9,91.8,0.056,0,7,16.1
1940-08-18,92.1,78.4,85.5,0.047,0,15.7,32.7
1940-08-19,81.2,71.7,76.1,,0,15.9,32.9
1940-08-20,77.6,67.2,72.8,,0,8.9,19.7
1940-08-21,86.1,65.5,75.9,,0,11.4,21.5
1940-08-22,85.3,72.9,77.7,0.014,0,13.8,28.6
1940-08-23,77.9,68.0,73.1,0.004,0,12.3,23
1940-08-24,80.9,66.9,74.9,0.039,0,8.6,16.3
1940-08-25,96.4,74.7,83.6,0.054,0,13.6,24.6
1940-08-26,93.7,80.5,86.0,0.050,0,10.7,21.5
1940-08-27,89.5,80.4,84.9,0.103,0,8.8,14.8
1940-08-28,88.1,82.3,84.9,0.132,0,7.6,17.4
1940-08-29,93.0,78.7,85.6,0.001,0,10.8,21.7
1940-08-30,91.2,74.9,82.8,0.007,0,10.9,22.8
1940-08-31,86.4,74.1,79.8,0.008,0,10.7,21.7
1940-09-01,84.6,73.8,79.3,0.008,0,11.3,21.7
1940-09-02,83.8,74.2,78.5,,0,7,13.2
1940-09-03,86.9,73.7,80.3,,0,3.6,9.4
1940-09-04,90.5,75.8,82.5,,0,5.2,10.3
1940-09-05,92.4,73.1,83.1,,0,8.2,17
1940-09-06,94.2,78.0,85.7,,0,5,10.3
1940-09-07,93.0,75.3,85.0,0.007,0,7.9,16.3
1940-09-08,87.9,78.6,83.2,0.019,0,12.4,27.7
1940-09-09,81.8,68.3,77.3,0.008,0,15.5,34.4
1940-09-10,71.3,61.3,65.6,0.004,0,16.5,36
1940-09-11,71.7,57.9,64.6,0.001,0,11.7,27.3
1940-09-12,77.7,58.0,67.7,,0,8.2,17
1940-09-13,84.4,61.7,74.0,0.002,0,17.1,34
1940-09-14,78.8,67.6,73.9,,0,12.1,24.8
1940-09-15,80.7,65.9,73.6,0.001,0,13.2,25.7
1940-09-16,80.4,64.9,73.3,0.002,0,6,13.2
1940-09-17,87.1,67.9,78.3,,0,8.9,14.3
1940-09-18,96.3,74.2,84.4,0.001,0,11.3,22.8
1940-09-19,100.8,81.3,89.4,0.002,0,10.4,17.9
1940-09-20,99.6,79.0,89.1,,0,11.8,24.6
1940-09-21,93.8,75.6,84.2,0.001,0,10.5,21.9
1940-09-22,88.3,72.4,79.8,,0,8.4,18.3
1940-09-23,91.7,70.5,80.3,,0,5.9,13.6
1940-09-24,86.7,69.6,78.8,0.014,0,18.6,35.6
1940-09-25,72.3,58.8,65.7,,0,18.8,34.9
1940-09-26,74.0,56.0,64.1,,0,5.9,14.3
1940-09-27,79.2,55.4,66.7,,0,8.4,17.9
1940-09-28,83.1,57.0,70.3,,0,6,13
1940-09-29,82.0,62.7,72.8,0.001,0,11,20.4
1940-09-30,78.2,65.1,71.0,,0,11.1,23.5
1940-10-01,80.6,61.8,71.1,,0,9.4,20.6
1940-10-02,85.0,63.1,73.0,,0,8.8,19.7
1940-10-03,83.5,62.6,73.6,,0,8.8,16.8
1940-10-04,83.4,69.4,76.2,0.033,0,13.7,22.6
1940-10-05,94.1,73.0,82.2,0.006,0,12.6,22.8
1940-10-06,93.3,70.5,78.8,0.164,0,18,35.1
1940-10-07,76.7,65.0,71.0,0.006,0,15.1,34.9
1940-10-08,72.8,62.4,67.6,,0,7.6,22.8
1940-10-09,75.3,57.2,66.7,,0,6.2,12.5
1940-10-10,82.2,59.7,71.4,0.014,0,9.7,20.1
1940-10-11,83.1,68.3,74.4,0.011,0,9.7,20.1
1940-10-12,90.1,67.3,77.6,,0,15.9,31.5
1940-10-13,79.5,65.0,72.0,,0,8.4,18.6
1940-10-14,80.4,61.1,69.4,0.246,0,19.5,38
1940-10-15,70.9,56.8,63.0,,0,14.9,28
1940-10-16,69.9,54.6,61.9,,0,9.9,18.1
1940-10-17,71.8,59.8,64.6,,0,15,30.4
1940-10-18,64.2,52.7,58.6,0.019,0,8.9,11.9
1940-10-19,68.2,55.2,60.8,0.032,0,12.6,26.2
1940-10-20,69.6,56.8,62.6,,0,8.7,20.1
1940-10-21,69.7,52.9,61.5,,0,9.8,19.5
1940-10-22,81.9,57.5,70.1,,0,14.5,23.9
1940-10-23,81.9,60.2,73.3,,0,14.4,25.5
1940-10-24,76.0,55.9,65.1,0.027,0,5.9,20.6
1940-10-25,74.6,62.4,67.3,0.043,0,9.5,22.8
1940-10-26,70.2,63.3,66.8,,0,9.7,24.6
1940-10-27,77.5,59.7,69.0,,0,8.9,18.8
1940-10-28,74.9,66.5,70.6,0.028,0,14.7,25.1
1940-10-29,78.9,64.2,72.0,0.002,0,14.6,29.1
1940-10-30,77.1,58.2,65.8,,0,11.2,23.3
1940-10-31,74.2,59.0,66.9,,0,10.1,16.6
1940-11-01,73.9,63.3,67.4,0.002,0,12.9,24.2
1940-11-02,75.1,58.7,65.7,,0,16.8,32.9
1940-11-03,76.2,54.0,66.1,,0,14.1,21.3
1940-11-04,81.0,65.2,73.0,0.004,0,16.7,32.7
1940-11-05,74.9,58.8,65.8,0.014,0,20.4,39.8
1940-11-06,58.9,50.8,55.4,,0,15.7,26.2
1940-11-07,59.9,48.9,53.2,,0,10.6,21.7
1940-11-08,61.0,46.7,52.8,,0,7.7,13.6
1940-11-09,62.7,52.5,56.8,0.068,0,13.7,22.6
1940-11-10,64.9,56.7,61.1,0.006,0,12.6,23.3
1940-11-11,73.2,41.8,59.3,0.256,0,32.4,62.2
1940-11-12,41.6,33.9,38.4,,0,27.6,53.5
1940-11-13,39.7,30.8,35.7,,0,12.3,25.5
1940-11-14,43.8,35.1,39.5,,0,11.5,20.8
1940-11-15,46.6,35.9,40.0,0.001,0,12.4,22.8
1940-11-16,53.4,37.7,45.6,,0,17.9,35.1
1940-11-17,56.7,46.0,50.8,,0,15.4,26.8
1940-11-18,59.3,42.1,50.6,,0,10.9,20.4
1940-11-19,70.6,51.4,61.1,0.026,0,15.3,30
1940-11-20,56.4,50.4,53.1,0.050,0,12,21.3
1940-11-21,70.5,53.3,61.5,0.159,0,15.7,41.4
1940-11-22,58.8,51.9,55.7,,0,14.6,25.3
1940-11-23,55.1,50.4,53.7,0.005,0,6.9,16.8
1940-11-24,55.9,43.4,48.9,,0,8.8,20.1
1940-11-25,51.7,44.2,48.2,,0,11.9,23
1940-11-26,49.3,45.7,47.5,0.197,0,20,37.1
1940-11-27,46.7,34.7,42.2,0.005,0,15.5,29.1
1940-11-28,44.9,24.6,33.6,0.011,0,17,27.1
1940-11-29,47.5,34.0,40.0,0.027,0,15.5,27.7
1940-11-30,50.6,37.1,44.5,0.018,0,14.8,29.3
1940-12-01,39.7,20.3,31.8,,0,11.9,25.3
1940-12-02,34.3,13.6,23.2,0.006,0,13.9,27.1
1940-12-03,20.5,6.6,14.0,,0,12.5,20.8
1940-12-04,49.9,22.8,40.7,0.007,0,14,26.8
1940-12-05,40.0,23.6,34.0,,0,10.5,20.8
1940-12-06,57.9,31.9,49.8,,0,17,29.8
1940-12-07,53.7,40.3,46.3,,0,17.1,34.7
1940-12-08,49.8,34.4,42.1,0.001,0,8,14.8
1940-12-09,62.2,37.7,50.9,,0,16.8,31.3
1940-12-10,51.6,45.3,48.6,,0,14.1,25.3
1940-12-11,49.1,42.5,46.0,0.011,0,7.9,15.9
1940-12-12,49.0,41.5,46.4,0.111,0,14.5,25.1
1940-12-13,44.1,30.2,35.2,,0,15.4,29.3
1940-12-14,40.3,25.8,35.1,,0,9.5,17
1940-12-15,49.7,40.5,45.0,0.118,0,14.9,26.4
1940-12-16,51.5,41.7,46.7,0.063,0,18.3,33.3
1940-12-17,47.9,32.4,42.2,0.004,0,13.5,27.3
1940-12-18,47.8,35.4,42.5,,0,6.3,12.8
1940-12-19,52.0,42.7,47.4,0.006,0,8.9,14.5
1940-12-20,48.6,41.0,44.3,0.007,0,11.3,21.5
1940-12-21,49.9,33.7,42.5,,0,12.4,20.1
1940-12-22,49.9,38.8,45.1,,0,10.6,17.7
1940-12-23,51.5,44.7,47.5,,0,8.6,18.3
1940-12-24,58.4,42.5,50.1,,0,10.3,20.1
1940-12-25,58.8,52.9,55.8,0.007,0,10.3,17.9
1940-12-26,54.9,46.6,52.3,0.001,0,9,17
1940-12-27,54.5,46.2,50.8,,0,12.8,24.8
1940-12-28,55.2,49.3,51.3,,0,13,21.9
1940-12-29,50.1,44.8,47.9,0.005,0,11.7,23.3
1940-12-30,47.7,39.9,43.4,,0,11.6,22.6
1940-12-31,51.4,40.1,46.5,0.014,0,8.3,14.3
1941-01-01,55.2,48.6,51.4,0.123,0,14.8,27.3
1941-01-02,57.7,41.4,50.0,0.024,0,17.9,35.3
1941-01-03,47.8,35.8,40.7,,0,13.6,30.4
1941-01-04,34.3,22.4,27.1,,0,19.8,36.5
1941-01-05,36.8,21.4,28.5,,0,12.5,23.9
1941-01-06,41.1,28.2,35.3,,0,4.8,12.8
1941-01-07,46.7,37.2,40.6,,0,6.6,12.3
1941-01-08,51.0,33.8,42.7,,0,9.4,18.8
1941-01-09,45.3,31.8,40.4,,0,13,25.3
1941-01-10,51.5,29.5,38.4,,0,15.2,31.3
1941-01-11,45.1,32.4,39.1,,0,13.8,24.4
1941-01-12,52.0,40.4,44.5,,0,14.9,27.5
1941-01-13,45.0,41.0,43.0,,0,12.4,24.8
1941-01-14,42.7,37.5,40.5,0.009,0,11,23
1941-01-15,45.3,41.9,43.8,0.129,0,12.6,23.7
1941-01-16,47.5,43.6,45.8,0.052,0,12,22.8
1941-01-17,48.8,41.7,46.5,0.172,0,14.1,27.5
1941-01-18,40.4,14.7,25.9,0.009,0,14.4,28.4
1941-01-19,28.2,8.4,17.3,,0,10.8,18.3
1941-01-20,39.7,15.1,29.0,,0,7.2,9.2
1941-01-21,52.0,23.0,38.8,0.017,0,9.2,16.1
1941-01-22,51.9,30.5,44.2,0.115,0,16.6,31.5
1941-01-23,37.9,27.5,32.7,,0,10.7,20.6
1941-01-24,39.9,30.0,35.6,0.029,0,12.1,20.8
1941-01-25,40.5,24.8,34.1,0.002,0,10.1,13.6
1941-01-26,42.5,37.9,40.0,0.152,0,15.6,28.2
1941-01-27,39.6,30.9,36.1,,0,10.4,19.7
1941-01-28,35.9,25.9,30.5,,0,10.4,24.8
1941-01-29,40.2,20.9,30.1,,0,16.1,21.7
1941-01-30,50.4,32.9,42.6,0.001,0,16,28.6
1941-01-31,43.3,29.0,37.5,,0,8.4,15.4
1941-02-01,43.4,28.2,37.1,,0,14.8,27.1
1941-02-02,37.0,25.8,30.6,,0,13,28.9
1941-02-03,32.6,19.1,25.7,,0,12.8,23.5
1941-02-04,39.9,12.2,26.8,,0,5.4,14.5
1941-02-05,40.8,14.3,28.6,,0,12,23
1941-02-06,42.6,30.2,37.7,,0,12.3,23.7
1941-02-07,33.4,26.2,29.8,0.018,0,11.6,23
1941-02-08,39.1,23.8,32.5,0.035,0,18.1,35.6
1941-02-09,35.6,21.2,29.5,,0,12.4,27.7
1941-02-10,44.3,17.5,30.0,,0,7.9,15.2
1941-02-11,49.8,22.7,36.8,,0,6.6,11.4
1941-02-12,57.1,34.1,47.6,0.012,0,12.8,25.5
1941-02-13,55.0,47.3,52.9,0.234,0,14,28.6
1941-02-14,45.4,31.5,39.2,0.004,0,17.1,32
1941-02-15,45.3,26.5,34.7,,0,17.2,32.9
1941-02-16,45.0,21.0,35.3,0.035,0,12,28.4
1941-02-17,44.1,23.5,35.3,0.007,0,21.8,42.5
1941-02-18,26.9,12.9,19.0,,0,13.7,27.5
1941-02-19,20.9,5.8,12.7,,0,13.4,27.5
1941-02-20,29.7,7.7,18.4,,0,11.8,23.3
1941-02-21,34.8,16.9,25.1,,0,9.5,19.5
1941-02-22,36.8,18.9,29.4,,0,13,24.2
1941-02-23,41.4,23.8,32.4,,0,7.8,15.7
1941-02-24,47.0,20.5,34.1,,0,9.7,14.3
1941-02-25,34.9,16.5,26.9,,0,11.2,19.7
1941-02-26,32.6,12.3,25.6,0.005,0,9.5,18.8
1941-02-27,35.7,26.4,30.8,0.004,0,11.7,20.1
1941-02-28,36.3,20.9,27.8,,0,10.7,18.8
1941-03-01,45.1,19.8,32.5,,0,7.7,13.6
1941-03-02,55.8,38.9,47.9,,0,9.7,15.4
1941-03-03,57.4,27.9,43.4,0.220,0,18.8,35.6
1941-03-04,32.6,18.0,24.1,,0,14.6,25.5
1941-03-05,40.5,9.3,25.5,,0,9.2,18.3
1941-03-06,34.6,23.7,29.4,,0,10.1,19.9
1941-03-07,39.3,28.1,33.0,,0,11.7,24.8
1941-03-08,48.7,22.4,37.0,,0,6.8,15.4
1941-03-09,50.2,30.9,40.7,,0,6.4,8.1
1941-03-10,50.9,37.4,45.3,0.097,0,17.4,33.6
1941-03-11,50.8,43.6,47.6,0.068,0,13.4,29.5
1941-03-12,47.0,34.0,42.3,0.006,0,11.2,21.9
1941-03-13,42.7,22.8,34.0,,0,9.9,23
1941-03-14,48.6,18.6,34.1,,0,8,16.1
1941-03-15,51.1,33.7,43.2,0.054,0,18.7,34.9
1941-03-16,49.1,22.1,37.0,,0,20.6,39.8
1941-03-17,24.7,14.0,18.8,,0,17.3,32.4
1941-03-18,36.9,9.6,22.8,,0,9,16.6
1941-03-19,51.8,25.4,38.9,0.006,0,8.2,17.4
1941-03-20,52.6,43.1,46.3,,0,12,20.8
1941-03-21,42.2,31.5,36.8,,0,13,26.8
1941-03-22,46.0,27.9,34.5,,0,10.1,22.6
1941-03-23,53.0,27.0,40.4,,0,8.6,13.9
