Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F),Precipitation (in),Snowfall (in),Max Wind Speed (mph),Max Wind Gust (mph)
1940-01-01,46.7,37.7,41.8,,0,14.5,29.1
1940-01-02,50.0,38.8,44.1,,0,14.3,26.6
1940-01-03,54.3,40.7,46.1,,0,9,20.1
1940-01-04,55.0,41.9,48.1,,0,13.3,25.9
1940-01-05,48.8,36.1,40.8,,0,16,31.1
1940-01-06,53.5,36.1,44.6,,0,7.2,15
1940-01-07,60.8,49.1,56.7,0.022,0,12.1,22.8
1940-01-08,65.3,58.0,61.2,0.002,0,9.6,18.8
1940-01-09,62.0,56.1,59.2,0.002,0,8.6,21.5
1940-01-10,66.0,57.5,61.9,0.006,0,8.8,14.1
1940-01-11,71.0,64.5,67.6,0.033,0,9.7,18.8
1940-01-12,66.2,56.9,61.6,,0,10.1,17.4
1940-01-13,67.3,54.5,63.0,0.069,0,12.5,22.4
1940-01-14,69.4,61.5,65.3,0.174,0,23.2,43.8
1940-01-15,61.2,32.9,46.4,,0,18.9,37.1
1940-01-16,44.8,28.8,36.6,0.008,0,11.7,22.4
1940-01-17,39.2,27.2,34.5,0.009,0,12.1,23
1940-01-18,28.4,18.5,23.6,,0,13.7,25.9
1940-01-19,40.1,18.2,29.7,,0,11.3,23.7
1940-01-20,48.2,39.0,43.1,,0,14.2,27.1
1940-01-21,55.2,37.8,44.8,0.001,0,13.9,24.6
1940-01-22,56.4,41.2,47.2,,0,11.3,20.8
1940-01-23,57.6,35.0,46.6,0.002,0,5.1,12.5
1940-01-24,48.9,35.1,43.6,,0,15,30.9
1940-01-25,42.2,31.1,35.1,,0,12,25.1
1940-01-26,41.8,26.6,33.8,,0,10.1,20.1
1940-01-27,47.9,30.2,37.7,,0,10.7,18.1
1940-01-28,53.6,28.5,42.6,0.002,0,9.5,17
1940-01-29,61.7,52.1,55.6,0.013,0,8.7,17.9
1940-01-30,64.1,58.5,61.5,0.007,0,10.7,20.6
1940-01-31,63.4,56.7,59.3,,0,13.7,25.9
1940-02-01,65.7,54.7,60.6,0.002,0,14.9,18.3
1940-02-02,55.2,41.9,48.2,,0,14.2,26.6
1940-02-03,61.8,40.6,51.2,,0,9.6,17.4
1940-02-04,65.4,54.4,60.6,0.017,0,9.3,15
1940-02-05,66.2,53.4,60.7,,0,5.8,11.6
1940-02-06,66.8,59.0,62.3,,0,10.6,20.4
1940-02-07,64.4,58.4,60.9,,0,9.6,16.8
1940-02-08,65.2,55.4,60.6,0.066,0,15.3,30.4
1940-02-09,54.7,49.8,51.9,0.013,0,15.5,30.4
1940-02-10,62.8,43.7,52.5,,0,9.8,15.9
1940-02-11,65.3,42.4,54.3,,0,13.9,18.1
1940-02-12,67.5,56.6,64.0,,0,17.7,33.6
1940-02-13,56.4,43.1,50.7,,0,9.9,19.7
1940-02-14,59.8,39.2,48.3,,0,8,13.4
1940-02-15,63.6,38.3,52.9,,0,10.8,20.6
1940-02-16,65.5,57.3,61.0,,0,10.5,19.5
1940-02-17,65.5,53.6,60.1,,0,13.6,23.3
1940-02-18,67.0,61.1,64.1,0.085,0,19.9,39.6
1940-02-19,67.6,63.7,65.9,0.081,0,20.1,39.4
1940-02-20,64.4,53.2,59.8,0.001,0,19.4,37.1
1940-02-21,57.7,50.2,53.6,,0,11.7,20.4
1940-02-22,63.2,50.3,56.7,,0,13,25.3
1940-02-23,64.6,39.5,52.5,0.065,0,14.2,23.3
1940-02-24,66.0,42.9,54.8,0.019,0,14.7,29.5
1940-02-25,48.9,32.9,40.2,,0,10.9,18.6
1940-02-26,64.3,38.2,52.4,0.001,0,9.8,18.8
1940-02-27,72.3,65.0,68.2,0.006,0,7.4,15.2
1940-02-28,65.0,56.2,61.7,0.010,0,8.3,17
1940-02-29,68.0,48.9,59.3,,0,8.8,17.2
1940-03-01,67.7,59.0,64.1,,0,12.5,24.8
1940-03-02,68.8,61.8,64.9,0.060,0,16.8,31.3
1940-03-03,69.0,67.1,67.9,0.023,0,16.9,31.3
1940-03-04,74.5,62.0,67.4,0.002,0,11.2,19.5
1940-03-05,70.0,61.2,66.5,,0,7.1,11
1940-03-06,66.5,55.0,60.4,,0,8.6,17
1940-03-07,64.2,47.3,55.8,,0,9.9,20.1
1940-03-08,59.8,48.2,54.6,,0,11.9,24.6
1940-03-09,60.9,41.9,51.6,,0,8.1,12.5
1940-03-10,56.3,43.8,49.2,,0,10,20.8
1940-03-11,53.0,41.1,47.2,,0,14.1,27.3
1940-03-12,59.3,50.7,55.0,0.050,0,17,30.2
1940-03-13,69.4,56.7,61.8,0.082,0,18.2,32.4
1940-03-14,59.5,51.0,54.5,0.006,0,20.5,38.5
1940-03-15,63.0,47.0,55.7,,0,12.5,25.1
1940-03-16,69.5,53.7,61.6,,0,9.9,20.8
1940-03-17,79.5,52.6,65.4,,0,7.4,11.4
1940-03-18,74.5,63.3,67.2,,0,11.5,19.2
1940-03-19,72.3,58.4,65.5,,0,11.6,24.8
1940-03-20,68.6,56.0,62.8,0.009,0,15,35.8
1940-03-21,67.1,50.9,58.6,0.015,0,10.8,17.9
1940-03-22,59.0,41.2,48.9,,0,12.3,22.8
1940-03-23,54.5,37.7,45.4,,0,14.4,27.7
1940-03-24,53.6,37.4,44.8,,0,8.2,14.8
1940-03-25,57.9,33.5,45.3,,0,7.3,16.6
1940-03-26,66.2,40.9,55.8,0.020,0,9.7,15.4
1940-03-27,68.3,63.2,65.4,0.025,0,11.2,22.4
1940-03-28,82.6,66.1,72.7,0.045,0,14.9,29.1
1940-03-29,90.1,72.6,83.3,0.043,0,26.1,51.2
1940-03-30,97.4,67.1,81.2,0.002,0,8.6,20.6
1940-03-31,89.3,66.3,76.6,0.006,0,9.1,23
1940-04-01,73.2,63.5,67.5,,0,13,27.7
1940-04-02,82.3,64.4,71.7,0.086,0,15.3,29.3
1940-04-03,106.1,74.9,87.7,0.085,0,18.8,36.9
1940-04-04,80.2,68.0,75.5,0.002,0,18.2,36.9
1940-04-05,76.1,61.8,67.3,0.003,0,13.4,27.5
1940-04-06,80.5,59.1,70.1,,0,9,15.7
1940-04-07,78.8,69.3,73.3,0.092,0,14,27.7
1940-04-08,78.7,69.6,75.0,0.015,0,12.3,26.6
1940-04-09,84.9,65.3,74.7,,0,8.5,14.8
1940-04-10,91.4,63.0,79.1,0.020,0,16.4,32
1940-04-11,82.2,56.2,67.8,0.017,0,18.3,34.9
1940-04-12,67.7,53.7,60.9,,0,14.7,29.8
1940-04-13,69.8,58.7,62.5,,0,14,28.6
1940-04-14,81.7,58.8,69.2,,0,7.7,18.1
1940-04-15,93.6,67.5,75.4,0.034,0,12.1,27.3
1940-04-16,78.4,65.7,71.2,,0,14,30.2
1940-04-17,70.3,66.4,68.3,0.127,0,19.1,39.4
1940-04-18,80.9,64.5,71.1,0.011,0,15.7,28
1940-04-19,80.8,61.7,72.1,,0,14.7,30.9
1940-04-20,83.5,66.6,73.7,,0,16,32.9
1940-04-21,84.0,65.3,73.7,,0,9.3,19.9
1940-04-22,81.8,66.6,73.7,,0,9.7,21.7
1940-04-23,76.2,68.0,71.9,0.045,0,9.9,21.5
1940-04-24,81.7,68.4,73.2,0.008,0,7.1,17.7
1940-04-25,79.9,67.2,72.0,,0,11.4,24.8
1940-04-26,80.4,65.9,72.5,,0,11.1,24.8
1940-04-27,87.1,65.7,76.9,,0,9.6,22.4
1940-04-28,100.4,70.7,86.6,,0,14,28.6
1940-04-29,98.9,88.9,93.6,0.076,0,20.2,41.6
1940-04-30,104.1,80.7,93.6,0.027,0,19.5,39.1
1940-05-01,78.9,64.0,71.5,0.231,0,16.9,35.1
1940-05-02,70.6,62.7,66.7,0.046,0,16.5,30.6
1940-05-03,74.8,63.9,69.3,,0,15,29.1
1940-05-04,85.5,59.4,73.3,,0,7.8,14.5
1940-05-05,103.1,67.1,88.4,0.012,0,13.8,28.2
1940-05-06,102.5,87.0,96.7,,0,11.2,21.5
1940-05-07,90.5,77.3,82.7,0.003,0,11.9,22.8
1940-05-08,82.1,75.8,79.1,0.053,0,11.9,25.3
1940-05-09,90.5,71.4,81.3,,0,6.9,17.7
1940-05-10,94.2,72.6,82.9,0.035,0,13.3,22.8
1940-05-11,93.2,68.0,79.3,,0,11,25.1
1940-05-12,102.6,78.0,91.9,,0,19.2,38
1940-05-13,103.1,81.5,96.1,0.038,0,13.7,24.4
1940-05-14,109.4,82.1,98.3,0.063,0,19.1,40.3
1940-05-15,88.9,80.4,84.2,0.031,0,15.4,28.4
1940-05-16,84.0,76.3,80.4,0.014,0,16.8,33.6
1940-05-17,91.4,75.5,83.6,,0,8.9,19.9
1940-05-18,94.5,76.9,86.2,0.042,0,13.6,24.6
1940-05-19,98.2,88.2,93.3,0.031,0,21.8,43
1940-05-20,105.5,85.0,95.2,,0,10.7,28.9
1940-05-21,113.8,85.8,100.9,0.002,0,13.7,32.9
1940-05-22,96.3,84.9,91.0,0.010,0,9.4,17.7
1940-05-23,98.7,83.5,91.9,0.003,0,5.1,15.9
1940-05-24,96.3,81.2,88.1,0.001,0,8.7,20.1
1940-05-25,93.1,77.3,84.8,0.034,0,10.6,23.5
1940-05-26,93.4,80.3,86.3,0.043,0,10.6,22.1
1940-05-27,99.0,81.3,89.9,,0,11,25.5
1940-05-28,96.9,82.8,88.8,0.009,0,9,21
1940-05-29,97.3,82.6,88.8,0.009,0,12.3,26.2
1940-05-30,99.8,81.9,90.9,,0,11.4,24.4
1940-05-31,99.7,85.7,92.0,0.001,0,13.3,24.2
1940-06-01,107.1,85.9,97.8,,0,6,13.4
1940-06-02,113.8,92.5,103.9,,0,10.9,24.8
1940-06-03,115.4,96.2,105.8,,0,13.3,27.1
1940-06-04,115.7,96.9,106.4,0.022,0,13.8,27.5
1940-06-05,115.7,96.7,105.6,0.015,0,11.1,19.9
1940-06-06,120.0,94.9,107.9,,0,12.4,25.3
1940-06-07,117.0,102.1,108.6,0.047,0,10,24.4
1940-06-08,113.1,93.0,102.6,0.043,0,10.1,23.3
1940-06-09,109.9,93.7,100.3,,0,7.2,14.5
1940-06-10,113.7,94.9,102.1,0.080,0,4.9,14.1
1940-06-11,100.2,86.0,91.1,0.098,0,12.9,28.9
1940-06-12,108.3,89.0,97.0,0.320,0,10.4,21.3
1940-06-13,108.4,86.0,95.7,,0,13.3,28
1940-06-14,111.0,83.7,99.1,,0,11.3,22.8
1940-06-15,114.8,93.1,103.9,0.003,0,12.4,23
1940-06-16,114.1,91.0,103.6,,0,5.5,15.9
1940-06-17,116.6,97.2,108.1,0.015,0,10.1,17
1940-06-18,119.6,103.5,110.6,0.050,0,14.9,29.1
1940-06-19,105.9,92.0,101.0,0.003,0,12.6,25.7
1940-06-20,94.7,81.1,89.7,,0,13.7,25.5
1940-06-21,98.9,79.6,91.4,0.005,0,9.4,14.3
1940-06-22,116.8,93.1,105.4,0.031,0,13.2,27.3
1940-06-23,116.2,103.9,109.0,0.043,0,16.6,31.3
1940-06-24,102.7,88.9,97.0,0.012,0,26.9,52.8
1940-06-25,106.1,89.9,97.3,0.017,0,17.1,40
1940-06-26,107.7,89.0,97.4,,0,10.4,23.3
1940-06-27,109.4,88.5,99.4,0.001,0,7.6,17
1940-06-28,113.8,94.6,105.6,0.005,0,21.5,42.3
1940-06-29,104.0,92.1,97.8,,0,17.1,30.9
1940-06-30,112.2,90.5,101.4,0.003,0,15.7,28.9
1940-07-01,106.8,88.7,97.7,0.003,0,10.3,22.6
1940-07-02,98.4,88.2,93.1,,0,9.9,25.9
1940-07-03,102.6,86.8,94.9,,0,11.5,23.7
1940-07-04,106.7,84.5,97.3,,0,7.3,17.4
1940-07-05,113.1,90.5,103.5,,0,6.2,13.2
1940-07-06,113.7,94.5,105.0,,0,7.5,17.2
1940-07-07,116.4,94.0,106.4,,0,8.6,18.6
1940-07-08,114.3,99.5,106.9,0.035,0,8.9,18.6
1940-07-09,114.0,95.4,105.2,0.045,0,4.8,19.5
1940-07-10,119.5,99.2,109.7,0.001,0,7,16.8
1940-07-11,106.7,97.3,101.6,0.040,0,18.9,34.9
1940-07-12,101.0,90.3,96.6,,0,18.7,30.9
1940-07-13,102.2,85.5,95.2,,0,7.4,11.9
1940-07-14,111.4,87.6,100.6,,0,12.4,27.3
1940-07-15,111.3,96.2,103.4,0.002,0,11.1,20.8
1940-07-16,102.3,91.7,96.8,,0,11.5,25.1
1940-07-17,109.3,90.6,100.8,,0,7.1,13.6
1940-07-18,116.1,92.6,105.5,0.004,0,8.1,17.4
1940-07-19,122.2,102.1,111.9,0.005,0,10.6,20.1
1940-07-20,123.1,103.6,113.3,,0,11.2,23.7
1940-07-21,123.9,103.5,114.0,,0,9.8,20.6
1940-07-22,121.6,103.9,113.6,,0,7.5,18.1
1940-07-23,123.3,106.1,115.6,,0,9.6,21.7
1940-07-24,129.0,108.5,118.9,0.001,0,12.5,22.1
1940-07-25,130.2,110.7,120.0,0.002,0,15.4,31.1
1940-07-26,127.4,106.4,113.8,0.043,0,8.7,21.5
1940-07-27,116.4,104.3,108.1,0.029,0,9.5,24.2
1940-07-28,126.2,104.9,116.1,0.047,0,10,21.5
1940-07-29,129.4,111.4,119.6,0.004,0,10.6,21.7
1940-07-30,113.8,106.7,110.8,0.052,0,6.3,20.8
1940-07-31,112.1,101.7,106.9,,0,10.7,21.3
1940-08-01,117.4,97.0,107.9,0.007,0,11.2,20.4
1940-08-02,122.1,102.9,111.3,0.009,0,10.6,20.6
1940-08-03,125.7,106.8,115.4,0.003,0,8.3,17.4
1940-08-04,119.3,104.2,112.6,0.043,0,4.9,17.4
1940-08-05,123.1,105.7,112.4,0.043,0,10.4,22.8
1940-08-06,113.3,97.6,105.6,0.005,0,12.3,22.8
1940-08-07,111.5,93.5,103.6,,0,8,17
1940-08-08,115.5,98.7,107.2,,0,10.7,21.3
1940-08-09,113.9,101.9,108.4,0.002,0,7.6,15.7
1940-08-10,114.4,103.2,108.8,0.021,0,10.1,19.9
1940-08-11,118.3,107.1,112.6,,0,7.5,17.4
1940-08-12,121.3,108.6,114.5,0.001,0,9.4,19.9
1940-08-13,119.3,107.7,112.9,0.007,0,10.9,22.6
1940-08-14,115.2,106.7,110.0,0.050,0,8.3,17.7
1940-08-15,119.5,106.1,111.8,0.028,0,6,13.6
1940-08-16,120.5,105.4,112.8,0.045,0,3.3,12.1
1940-08-17,118.8,106.9,111.8,0.037,0,7,16.1
1940-08-18,112.1,98.4,105.5,0.031,0,15.7,32.7
1940-08-19,101.2,91.7,96.1,,0,15.9,32.9
1940-08-20,97.6,87.2,92.8,,0,8.9,19.7
1940-08-21,106.1,85.5,95.9,,0,11.4,21.5
1940-08-22,105.3,92.9,97.7,0.009,0,13.8,28.6
1940-08-23,97.9,88.0,93.1,0.002,0,12.3,23
1940-08-24,100.9,86.9,94.9,0.026,0,8.6,16.3
1940-08-25,116.4,94.7,103.6,0.036,0,13.6,24.6
1940-08-26,113.7,100.5,106.0,0.033,0,10.7,21.5
1940-08-27,109.5,100.4,104.9,0.069,0,8.8,14.8
1940-08-28,108.1,102.3,104.9,0.088,0,7.6,17.4
1940-08-29,113.0,98.7,105.6,0.001,0,10.8,21.7
1940-08-30,111.2,94.9,102.8,0.005,0,10.9,22.8
1940-08-31,106.4,94.1,99.8,0.006,0,10.7,21.7
1940-09-01,104.6,93.8,99.3,0.006,0,11.3,21.7
1940-09-02,103.8,94.2,98.5,,0,7,13.2
1940-09-03,106.9,93.7,100.3,,0,3.6,9.4
1940-09-04,110.5,95.8,102.5,,0,5.2,10.3
1940-09-05,112.4,93.1,103.1,,0,8.2,17
1940-09-06,114.2,98.0,105.7,,0,5,10.3
1940-09-07,113.0,95.3,105.0,0.005,0,7.9,16.3
1940-09-08,107.9,98.6,103.2,0.013,0,12.4,27.7
1940-09-09,101.8,88.3,97.3,0.006,0,15.5,34.4
1940-09-10,91.3,81.3,85.6,0.002,0,16.5,36
1940-09-11,91.7,77.9,84.6,0.001,0,11.7,27.3
1940-09-12,97.7,78.0,87.7,,0,8.2,17
1940-09-13,104.4,81.7,94.0,0.002,0,17.1,34
1940-09-14,98.8,87.6,93.9,,0,12.1,24.8
1940-09-15,100.7,85.9,93.6,0.001,0,13.2,25.7
1940-09-16,100.4,84.9,93.3,0.002,0,6,13.2
1940-09-17,107.1,87.9,98.3,,0,8.9,14.3
1940-09-18,116.3,94.2,104.4,0.001,0,11.3,22.8
1940-09-19,120.8,101.3,109.4,0.002,0,10.4,17.9
1940-09-20,119.6,99.0,109.1,,0,11.8,24.6
1940-09-21,113.8,95.6,104.2,0.001,0,10.5,21.9
1940-09-22,108.3,92.4,99.8,,0,8.4,18.3
1940-09-23,111.7,90.5,100.3,,0,5.9,13.6
1940-09-24,106.7,89.6,98.8,0.009,0,18.6,35.6
1940-09-25,92.3,78.8,85.7,,0,18.8,34.9
1940-09-26,94.0,76.0,84.1,,0,5.9,14.3
1940-09-27,99.2,75.4,86.7,,0,8.4,17.9
1940-09-28,103.1,77.0,90.3,,0,6,13
1940-09-29,102.0,82.7,92.8,0.001,0,11,20.4
1940-09-30,98.2,85.1,91.0,,0,11.1,23.5
1940-10-01,100.6,81.8,91.1,,0,9.4,20.6
1940-10-02,105.0,83.1,93.0,,0,8.8,19.7
1940-10-03,103.5,82.6,93.6,,0,8.8,16.8
1940-10-04,103.4,89.4,96.2,0.022,0,13.7,22.6
1940-10-05,114.1,93.0,102.2,0.004,0,12.6,22.8
1940-10-06,113.3,90.5,98.8,0.109,0,18,35.1
1940-10-07,96.7,85.0,91.0,0.004,0,15.1,34.9
1940-10-08,92.8,82.4,87.6,,0,7.6,22.8
1940-10-09,95.3,77.2,86.7,,0,6.2,12.5
1940-10-10,102.2,79.7,91.4,0.009,0,9.7,20.1
1940-10-11,103.1,88.3,94.4,0.007,0,9.7,20.1
1940-10-12,110.1,87.3,97.6,,0,15.9,31.5
1940-10-13,99.5,85.0,92.0,,0,8.4,18.6
1940-10-14,100.4,81.1,89.4,0.164,0,19.5,38
1940-10-15,90.9,76.8,83.0,,0,14.9,28
1940-10-16,89.9,74.6,81.9,,0,9.9,18.1
1940-10-17,91.8,79.8,84.6,,0,15,30.4
1940-10-18,84.2,72.7,78.6,0.013,0,8.9,11.9
1940-10-19,88.2,75.2,80.8,0.021,0,12.6,26.2
1940-10-20,89.6,76.8,82.6,,0,8.7,20.1
1940-10-21,89.7,72.9,81.5,,0,9.8,19.5
1940-10-22,101.9,77.5,90.1,,0,14.5,23.9
1940-10-23,101.9,80.2,93.3,,0,14.4,25.5
1940-10-24,96.0,75.9,85.1,0.018,0,5.9,20.6
1940-10-25,94.6,82.4,87.3,0.028,0,9.5,22.8
1940-10-26,90.2,83.3,86.8,,0,9.7,24.6
1940-10-27,97.5,79.7,89.0,,0,8.9,18.8
1940-10-28,94.9,86.5,90.6,0.019,0,14.7,25.1
1940-10-29,98.9,84.2,92.0,0.002,0,14.6,29.1
1940-10-30,97.1,78.2,85.8,,0,11.2,23.3
1940-10-31,94.2,79.0,86.9,,0,10.1,16.6
1940-11-01,93.9,83.3,87.4,0.002,0,12.9,24.2
1940-11-02,95.1,78.7,85.7,,0,16.8,32.9
1940-11-03,96.2,74.0,86.1,,0,14.1,21.3
1940-11-04,101.0,85.2,93.0,0.002,0,16.7,32.7
1940-11-05,94.9,78.8,85.8,0.009,0,20.4,39.8
1940-11-06,78.9,70.8,75.4,,0,15.7,26.2
1940-11-07,79.9,68.9,73.2,,0,10.6,21.7
1940-11-08,81.0,66.7,72.8,,0,7.7,13.6
1940-11-09,82.7,72.5,76.8,0.046,0,13.7,22.6
1940-11-10,84.9,76.7,81.1,0.004,0,12.6,23.3
1940-11-11,93.2,61.8,79.3,0.171,0,32.4,62.2
1940-11-12,61.6,53.9,58.4,,0,27.6,53.5
1940-11-13,59.7,50.8,55.7,,0,12.3,25.5
1940-11-14,63.8,55.1,59.5,,0,11.5,20.8
1940-11-15,66.6,55.9,60.0,0.001,0,12.4,22.8
1940-11-16,73.4,57.7,65.6,,0,17.9,35.1
1940-11-17,76.7,66.0,70.8,,0,15.4,26.8
1940-11-18,79.3,62.1,70.6,,0,10.9,20.4
1940-11-19,90.6,71.4,81.1,0.017,0,15.3,30
1940-11-20,76.4,70.4,73.1,0.033,0,12,21.3
1940-11-21,90.5,73.3,81.5,0.106,0,15.7,41.4
1940-11-22,78.8,71.9,75.7,,0,14.6,25.3
1940-11-23,75.1,70.4,73.7,0.003,0,6.9,16.8
1940-11-24,75.9,63.4,68.9,,0,8.8,20.1
1940-11-25,71.7,64.2,68.2,,0,11.9,23
1940-11-26,69.3,65.7,67.5,0.131,0,20,37.1
1940-11-27,66.7,54.7,62.2,0.003,0,15.5,29.1
1940-11-28,64.9,44.6,53.6,0.007,0,17,27.1
1940-11-29,67.5,54.0,60.0,0.018,0,15.5,27.7
1940-11-30,70.6,57.1,64.5,0.012,0,14.8,29.3
1940-12-01,59.7,40.3,51.8,,0,11.9,25.3
1940-12-02,54.3,33.6,43.2,0.004,0,13.9,27.1
1940-12-03,40.5,26.6,34.0,,0,12.5,20.8
1940-12-04,69.9,42.8,60.7,0.005,0,14,26.8
1940-12-05,60.0,43.6,54.0,,0,10.5,20.8
1940-12-06,77.9,51.9,69.8,,0,17,29.8
1940-12-07,73.7,60.3,66.3,,0,17.1,34.7
1940-12-08,69.8,54.4,62.1,0.001,0,8,14.8
1940-12-09,82.2,57.7,70.9,,0,16.8,31.3
1940-12-10,71.6,65.3,68.6,,0,14.1,25.3
1940-12-11,69.1,62.5,66.0,0.007,0,7.9,15.9
1940-12-12,69.0,61.5,66.4,0.074,0,14.5,25.1
1940-12-13,64.1,50.2,55.2,,0,15.4,29.3
1940-12-14,60.3,45.8,55.1,,0,9.5,17
1940-12-15,69.7,60.5,65.0,0.079,0,14.9,26.4
1940-12-16,71.5,61.7,66.7,0.042,0,18.3,33.3
1940-12-17,67.9,52.4,62.2,0.002,0,13.5,27.3
1940-12-18,67.8,55.4,62.5,,0,6.3,12.8
1940-12-19,72.0,62.7,67.4,0.004,0,8.9,14.5
1940-12-20,68.6,61.0,64.3,0.005,0,11.3,21.5
1940-12-21,69.9,53.7,62.5,,0,12.4,20.1
1940-12-22,69.9,58.8,65.1,,0,10.6,17.7
1940-12-23,71.5,64.7,67.5,,0,8.6,18.3
1940-12-24,78.4,62.5,70.1,,0,10.3,20.1
1940-12-25,78.8,72.9,75.8,0.005,0,10.3,17.9
1940-12-26,74.9,66.6,72.3,0.001,0,9,17
1940-12-27,74.5,66.2,70.8,,0,12.8,24.8
1940-12-28,75.2,69.3,71.3,,0,13,21.9
1940-12-29,70.1,64.8,67.9,0.003,0,11.7,23.3
1940-12-30,67.7,59.9,63.4,,0,11.6,22.6
1940-12-31,71.4,60.1,66.5,0.009,0,8.3,14.3
1941-01-01,75.2,68.6,71.4,0.082,0,14.8,27.3
1941-01-02,77.7,61.4,70.0,0.016,0,17.9,35.3
1941-01-03,67.8,55.8,60.7,,0,13.6,30.4
1941-01-04,54.3,42.4,47.1,,0,19.8,36.5
1941-01-05,56.8,41.4,48.5,,0,12.5,23.9
1941-01-06,61.1,48.2,55.3,,0,4.8,12.8
1941-01-07,66.7,57.2,60.6,,0,6.6,12.3
1941-01-08,71.0,53.8,62.7,,0,9.4,18.8
1941-01-09,65.3,51.8,60.4,,0,13,25.3
1941-01-10,71.5,49.5,58.4,,0,15.2,31.3
1941-01-11,65.1,52.4,59.1,,0,13.8,24.4
1941-01-12,72.0,60.4,64.5,,0,14.9,27.5
1941-01-13,65.0,61.0,63.0,,0,12.4,24.8
1941-01-14,62.7,57.5,60.5,0.006,0,11,23
1941-01-15,65.3,61.9,63.8,0.086,0,12.6,23.7
1941-01-16,67.5,63.6,65.8,0.035,0,12,22.8
1941-01-17,68.8,61.7,66.5,0.115,0,14.1,27.5
1941-01-18,60.4,34.7,45.9,0.006,0,14.4,28.4
1941-01-19,48.2,28.4,37.3,,0,10.8,18.3
1941-01-20,59.7,35.1,49.0,,0,7.2,9.2
1941-01-21,72.0,43.0,58.8,0.011,0,9.2,16.1
1941-01-22,71.9,50.5,64.2,0.076,0,16.6,31.5
1941-01-23,57.9,47.5,52.7,,0,10.7,20.6
1941-01-24,59.9,50.0,55.6,0.020,0,12.1,20.8
1941-01-25,60.5,44.8,54.1,0.002,0,10.1,13.6
1941-01-26,62.5,57.9,60.0,0.102,0,15.6,28.2
1941-01-27,59.6,50.9,56.1,,0,10.4,19.7
1941-01-28,55.9,45.9,50.5,,0,10.4,24.8
1941-01-29,60.2,40.9,50.1,,0,16.1,21.7
1941-01-30,70.4,52.9,62.6,0.001,0,16,28.6
1941-01-31,63.3,49.0,57.5,,0,8.4,15.4
1941-02-01,63.4,48.2,57.1,,0,14.8,27.1
1941-02-02,57.0,45.8,50.6,,0,13,28.9
1941-02-03,52.6,39.1,45.7,,0,12.8,23.5
1941-02-04,59.9,32.2,46.8,,0,5.4,14.5
1941-02-05,60.8,34.3,48.6,,0,12,23
1941-02-06,62.6,50.2,57.7,,0,12.3,23.7
1941-02-07,53.4,46.2,49.8,0.012,0,11.6,23
1941-02-08,59.1,43.8,52.5,0.024,0,18.1,35.6
1941-02-09,55.6,41.2,49.5,,0,12.4,27.7
1941-02-10,64.3,37.5,50.0,,0,7.9,15.2
1941-02-11,69.8,42.7,56.8,,0,6.6,11.4
1941-02-12,77.1,54.1,67.6,0.008,0,12.8,25.5
1941-02-13,75.0,67.3,72.9,0.156,0,14,28.6
1941-02-14,65.4,51.5,59.2,0.002,0,17.1,32
1941-02-15,65.3,46.5,54.7,,0,17.2,32.9
1941-02-16,65.0,41.0,55.3,0.024,0,12,28.4
1941-02-17,64.1,43.5,55.3,0.005,0,21.8,42.5
1941-02-18,46.9,32.9,39.0,,0,13.7,27.5
1941-02-19,40.9,25.8,32.7,,0,13.4,27.5
1941-02-20,49.7,27.7,38.4,,0,11.8,23.3
1941-02-21,54.8,36.9,45.1,,0,9.5,19.5
1941-02-22,56.8,38.9,49.4,,0,13,24.2
1941-02-23,61.4,43.8,52.4,,0,7.8,15.7
1941-02-24,67.0,40.5,54.1,,0,9.7,14.3
1941-02-25,54.9,36.5,46.9,,0,11.2,19.7
1941-02-26,52.6,32.3,45.6,0.003,0,9.5,18.8
1941-02-27,55.7,46.4,50.8,0.002,0,11.7,20.1
1941-02-28,56.3,40.9,47.8,,0,10.7,18.8
1941-03-01,65.1,39.8,52.5,,0,7.7,13.6
1941-03-02,75.8,58.9,67.9,,0,9.7,15.4
1941-03-03,77.4,47.9,63.4,0.146,0,18.8,35.6
1941-03-04,52.6,38.0,44.1,,0,14.6,25.5
1941-03-05,60.5,29.3,45.5,,0,9.2,18.3
1941-03-06,54.6,43.7,49.4,,0,10.1,19.9
1941-03-07,59.3,48.1,53.0,,0,11.7,24.8
1941-03-08,68.7,42.4,57.0,,0,6.8,15.4
1941-03-09,70.2,50.9,60.7,,0,6.4,8.1
1941-03-10,70.9,57.4,65.3,0.065,0,17.4,33.6
1941-03-11,70.8,63.6,67.6,0.046,0,13.4,29.5
1941-03-12,67.0,54.0,62.3,0.004,0,11.2,21.9
1941-03-13,62.7,42.8,54.0,,0,9.9,23
1941-03-14,68.6,38.6,54.1,,0,8,16.1
1941-03-15,71.1,53.7,63.2,0.036,0,18.7,34.9
1941-03-16,69.1,42.1,57.0,,0,20.6,39.8
1941-03-17,44.7,34.0,38.8,,0,17.3,32.4
1941-03-18,56.9,29.6,42.8,,0,9,16.6
1941-03-19,71.8,45.4,58.9,0.004,0,8.2,17.4
1941-03-20,72.6,63.1,66.3,,0,12,20.8
1941-03-21,62.2,51.5,56.8,,0,13,26.8
1941-03-22,66.0,47.9,54.5,,0,10.1,22.6
1941-03-23,73.0,47.0,60.4,,0,8.6,13.9
