Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F),Precipitation (in),Snowfall (in),Max Wind Speed (mph),Max Wind Gust (mph)
1950-01-02,53.6,44.8,48.6,0.043,0,13.1,23.5
1950-01-03,55.5,24.5,43.8,0.177,0,13.2,26.2
1950-01-04,24.3,9.5,14.5,0.173,1.157,17.4,34.9
1950-01-05,24.7,10.9,17.4,0,0,6.4,12.8
1950-01-06,30,17,25.9,0.15,1.047,8.2,15.7
1950-01-07,24,13.2,18.3,0,0,14,24.6
1950-01-08,31,10,21.8,0,0,18,32.4
1950-01-09,43.7,31.1,36.6,0.154,0,15.3,32.4
1950-01-10,51.3,22.9,36,0.079,0,24.2,46.1
1950-01-11,30.4,17.8,24.8,0,0,12.4,21.9
1950-01-12,40.5,29.3,35.2,0.012,0,12.4,22.4
1950-01-13,50.8,30.2,41.7,1.185,0,24.7,43.8
1950-01-14,29,14.9,22.7,0,0,23.5,45.2
1950-01-15,50.7,11.5,32.6,0.315,0.496,21.6,42.3
1950-01-16,25.4,8.7,16.5,0,0,12.1,25.1
1950-01-17,38.5,18,29.4,0.039,0.193,17.3,25.3
1950-01-18,29.5,6.8,11.3,0.02,0.138,18.1,32.4
1950-01-19,25.9,5.9,15.8,0,0,10.7,23
1950-01-20,32.4,12,21.9,0,0,9.6,19.9
1950-01-21,41.3,25.4,32.6,0,0,9.1,17.9
1950-01-22,41.6,32.8,35.6,0.008,0,7.9,15.7
1950-01-23,34.2,30.5,32.1,0.055,0.055,14.3,27.5
1950-01-24,62.2,32.3,47.2,0.169,0,22,53.2
1950-01-25,62.5,30.8,44,0.598,0,22.5,56.6
1950-01-26,28.6,11,20.8,0,0,15.2,29.5
1950-01-27,30.2,9.2,19.7,0,0,11,22.1
1950-01-28,44.1,25.9,34.2,0,0,16.6,32.4
1950-01-29,35.6,7.9,23,0.083,0.579,14.9,28.2
1950-01-30,21,5.6,14.5,0.303,2.122,15.8,29.8
1950-01-31,28.3,18.5,23.3,0.016,0.11,8,13.9
1950-02-01,29.3,12.2,23.3,0.016,0.11,10.4,20.4
1950-02-02,27.5,17.1,23.3,0.004,0.028,13.2,25.5
1950-02-03,35.6,12.9,23.5,0,0,12.5,23.5
1950-02-04,33.3,21.2,26.1,0,0,8.5,14.8
1950-02-05,40.8,26.2,35.1,0,0,13.6,25.3
1950-02-06,40.8,29.3,35.3,0.004,0,9.8,17.7
1950-02-07,37.8,29.4,33,0,0,10.3,20.6
1950-02-08,34.1,28,31.3,0.26,0.248,10.2,18.3
1950-02-09,39.3,28.2,32.7,0.02,0.138,10.4,19.5
1950-02-10,42.1,28.1,33.4,0.016,0,14.5,28.4
1950-02-11,36.1,25.9,29.4,0,0,9.2,15.9
1950-02-12,33.4,27.1,30.4,0.083,0.579,18.7,35.8
1950-02-13,32,28.7,30.5,0.929,4.933,20.8,39.8
1950-02-14,33.5,27.9,31.8,0.591,1.626,15.5,24.8
1950-02-15,29,22,26.8,0.11,0.772,12.4,24.2
1950-02-16,28.8,17,22.9,0,0,11.7,20.8
1950-02-17,33.2,13.2,23.9,0,0,9.9,17
1950-02-18,34.9,22.7,31,0.091,0.331,15.1,28.2
1950-02-19,26.1,11.1,18.5,0,0,11.2,19.7
1950-02-20,23.2,14.2,17.7,0,0,10.9,20.6
1950-02-21,33.7,24.3,28.9,0.236,1.598,15.9,30.9
1950-02-22,25.3,12.6,22.1,0.276,1.929,17,30.6
1950-02-23,31.1,7.9,20,0.165,1.157,13.1,25.5
1950-02-24,24.3,3.5,9.9,0.154,1.075,14.3,25.3
1950-02-25,14.1,-2.1,5.8,0,0,9.6,15.2
1950-02-26,20.1,0.5,8.9,0,0,10.4,18.3
1950-02-27,32,-4,14.9,0.083,0,16.3,31.8
1950-02-28,40.3,20.5,34.8,0.236,0,18,36.5
1950-03-01,22.5,8.7,16.3,0.016,0.11,22.4,43.2
1950-03-02,10.4,-1.5,3.9,0,0,14,25.7
1950-03-03,25,-3.3,12.8,0,0,8.1,15.2
1950-03-04,40.5,23.8,33.5,0,0,16.9,31.5
1950-03-05,45.3,31.8,39.6,0,0,17.8,32.2
1950-03-06,38.8,28.1,33.9,0,0,13.9,27.1
1950-03-07,56.5,38.4,46.2,0.161,0,19.4,36.9
1950-03-08,40.5,17.3,25.5,0,0,20.8,41.8
1950-03-09,29.6,11.9,21.1,0,0,12.2,23
1950-03-10,36.7,20.3,29,0.165,1.157,10.5,20.8
1950-03-11,33.1,20.6,29.2,0.169,1.185,16.1,31.1
1950-03-12,22.1,14.3,18.4,0.055,0.386,13.9,26.2
1950-03-13,27.4,14.6,19.6,0.028,0.193,11.6,22.4
1950-03-14,37.8,12.5,25.7,0,0,16.9,32.2
1950-03-15,30.8,17.1,24.9,0,0,9.4,17.7
1950-03-16,33.7,24.1,28.3,0.024,0.165,9.2,15.9
1950-03-17,38.5,25.7,34,0.098,0.22,19,34.9
1950-03-18,27.8,18.6,22.5,0,0,12.5,23.7
1950-03-19,33.8,19.8,27.3,0.083,0.551,15.1,28.9
1950-03-20,38.1,29.5,33.1,0.035,0,11.1,21
1950-03-21,43.1,32.4,37.2,0.157,0,6.6,13.6
1950-03-22,40.2,35.1,37.2,0.256,0,14.7,27.3
1950-03-23,45.7,32.4,37.4,0.067,0,11.9,22.4
1950-03-24,44.3,33,38.7,0.083,0,18.3,36
1950-03-25,46.7,27.3,37.2,0.071,0,10.8,19.2
1950-03-26,61.8,38.1,47.3,0.602,0,16.4,36.9
1950-03-27,61,43.5,55,0.24,0,20.5,43.6
1950-03-28,43.5,29.4,38.8,0.102,0.413,21.8,42.1
1950-03-29,36.5,24.6,29.3,0.004,0.028,12.1,24.2
1950-03-30,43.8,24.4,34.6,0,0,9.3,21.9
1950-03-31,51.7,33.3,41.7,0.303,0,17.7,33.6
1950-04-01,47.3,34.9,41,0.031,0,21.2,43.4
1950-04-02,53.4,29,42.6,0.161,0,17.3,39.6
1950-04-03,47.2,34.1,40.1,0.78,0.331,14.6,25.5
1950-04-04,46.6,33.9,38.9,0.094,0.331,15.2,31.5
1950-04-05,37.1,27.4,32.3,0.075,0.413,15.1,30.4
1950-04-06,39.3,24.7,31.4,0,0,9.5,18.1
1950-04-07,57.6,31.3,43.3,0.012,0.055,18.4,33.3
1950-04-08,32.5,25.7,29.2,0.008,0.055,20.2,39.8
1950-04-09,35.2,27.9,31.5,0.764,1.295,15.7,32.4
1950-04-10,69.8,35.9,52.9,0.26,0,21.6,43
1950-04-11,46.6,37.2,41.1,0,0,22.2,43.4
1950-04-12,36.7,25,32,0.004,0.028,15.7,30.4
1950-04-13,35.4,22.9,27.8,0,0,14.4,26.6
1950-04-14,39.4,25.3,30.9,0,0,8.1,17.7
1950-04-15,50.7,25,39.1,0,0,7.3,15.2
1950-04-16,61.3,35.7,49.7,0,0,12.2,25.3
1950-04-17,63.3,49.6,55.5,0.264,0,11.3,21.9
1950-04-18,62.9,46.7,54.1,0.098,0,14.4,28
1950-04-19,52.7,41.8,46.4,0.008,0,17.6,37.1
1950-04-20,47.7,35.9,41.4,0.028,0,14.6,27.1
1950-04-21,50.9,33.6,41.6,0,0,10.7,23
1950-04-22,69.2,33,51.4,0.098,0,11.5,25.7
1950-04-23,58.5,43.7,49.8,2.114,0,18.4,33.6
1950-04-24,49.5,42.3,45.8,1.079,0,17.6,30.6
1950-04-25,53.3,42.8,48.9,0.465,0,24.1,45.6
1950-04-26,50.9,36.7,43.2,0.024,0,19.6,38.5
1950-04-27,47,32.1,39.5,0.055,0.165,11.7,23.3
1950-04-28,45.5,29.5,37.7,0.13,0.055,9.1,18.6
1950-04-29,44,35.5,40.3,0.039,0,14.7,29.3
1950-04-30,46.3,40.4,43,0.012,0,11.8,22.8
1950-05-01,52.2,38.2,44.6,0,0,10.3,23.3
1950-05-02,52.7,34.8,45.2,0,0,13.7,28.4
1950-05-03,67.1,47.2,56.7,0.012,0,8.7,17.2
1950-05-04,78,57,65.9,0.13,0,11.7,21.5
1950-05-05,79.3,55.3,68.5,0,0,28.8,56.1
1950-05-06,69.6,52.5,60.6,0,0,23.2,44.7
1950-05-07,57.7,38.3,45.6,0,0,14.6,33.3
1950-05-08,55.6,40.4,49.5,0.016,0,13.9,26.6
1950-05-09,72.1,54.6,61.4,0.169,0,20.1,41.4
1950-05-10,64,46,55.2,0,0,17,32.7
1950-05-11,62.9,44.6,54.7,0,0,8.3,13.6
1950-05-12,71.8,49.5,61.3,0.008,0,12.5,25.7
1950-05-13,68.5,48.4,57.8,0.106,0,10.3,25.5
1950-05-14,76,47.9,63.7,0,0,12,24.4
1950-05-15,60.3,45.5,53.8,0,0,13.4,27.7
1950-05-16,52.9,43.2,47.8,0.051,0,11.4,25.9
1950-05-17,65.2,45.7,53.7,0.043,0,8.2,18.8
1950-05-18,59,46.5,51.6,0.012,0,10.9,24.4
1950-05-19,68.1,46.4,57.7,0,0,10.4,23.9
1950-05-20,65.4,53.2,59.8,0,0,12.2,26.2
1950-05-21,70.8,52.9,61.7,0.161,0,11.4,24.8
1950-05-22,67.1,53.7,59.9,0.465,0,6.4,18.1
1950-05-23,79.3,54.4,68,0,0,8.9,16.8
1950-05-24,85.4,65.1,75.1,0.004,0,13.2,26.2
1950-05-25,79.7,53.3,67.6,0.287,0,13.6,27.3
1950-05-26,55.5,49.9,52.1,0.004,0,13.4,30.4
1950-05-27,57.2,48.2,52.3,0,0,13.3,28.9
1950-05-28,62.2,50.2,55.8,0.028,0,7.5,17.7
1950-05-29,71.7,52.5,61.9,0,0,7.9,16.3
1950-05-30,73.9,61.3,66.8,0.232,0,8.6,23.7
1950-05-31,72.5,59.5,66,0,0,14.6,28.9
1950-06-01,73.5,54.7,64.5,0,0,15,32.2
1950-06-02,75.8,59.4,65.3,0.626,0,17.8,34.2
1950-06-03,64.1,55.1,59.1,0.012,0,13.2,28.6
1950-06-04,73.2,49.1,62.4,0.004,0,16.3,32.2
1950-06-05,75.9,57.6,67.1,0,0,16.6,32.9
1950-06-06,80.7,60.9,70.7,0,0,13.9,27.3
1950-06-07,83.5,63.5,74.1,0,0,12.9,28.2
1950-06-08,84,67.9,76.5,0.004,0,15.4,31.5
1950-06-09,79.4,67.3,73.5,0.232,0,16.1,33.3
1950-06-10,73.3,62.4,68.1,0.004,0,16.8,34.9
1950-06-11,75.4,57.4,67.3,0,0,6.2,12.8
1950-06-12,79.5,60.7,70.6,0,0,15.1,29.3
1950-06-13,78.3,64.1,70.3,0.295,0,14.9,30.4
1950-06-14,80,64.7,72,0.008,0,10.3,21.9
1950-06-15,79.8,66.4,73,0.697,0,8.5,19.2
1950-06-16,88.1,54.8,74.6,0.24,0,17.9,33.1
1950-06-17,57,51.4,54.1,0.004,0,16.3,31.5
1950-06-18,58.1,53.3,55.9,1.791,0,13.7,28
1950-06-19,65.5,54.6,59.7,0.004,0,8,14.8
1950-06-20,72,55.1,65.1,0.024,0,15.7,29.3
1950-06-21,80.2,60.9,70.5,0,0,11.8,21.9
1950-06-22,82.4,65.9,75.2,0.035,0,13.8,27.5
1950-06-23,86.6,73.9,79.7,0.327,0,19.4,34.7
1950-06-24,81.1,69.2,74.3,2.134,0,9.3,17.2
1950-06-25,87.6,68.4,78.4,0,0,13.2,24.2
1950-06-26,83,65.1,75.2,0.012,0,22.5,43.8
1950-06-27,72.3,60.8,66.3,0,0,14,27.7
1950-06-28,78.5,60.3,68.1,0.15,0,13.5,28.6
1950-06-29,70.8,56.9,64.5,0,0,11.7,23.5
1950-06-30,70.2,57.8,64.5,0.004,0,13.3,32.4
1950-07-01,77.3,54.3,66.8,0.189,0,14,22.4
1950-07-02,76,63.4,69.2,0.15,0,10.1,22.6
1950-07-03,75.7,62,69,0.083,0,9.9,25.1
1950-07-04,77.6,64.2,70.9,0.039,0,6.3,17.9
1950-07-05,76.1,63,68.8,0.047,0,7.6,17.2
1950-07-06,73.2,61,66.7,0.016,0,9.8,21.5
1950-07-07,77.7,55.6,68.1,0,0,7.2,13.4
1950-07-08,81.2,59,71.3,0,0,8.1,18.1
1950-07-09,82.3,66.1,74,0,0,8.9,20.6
1950-07-10,82.8,69.9,76,0,0,8.5,18.3
1950-07-11,86.3,66.2,77.3,0,0,9.6,19.9
1950-07-12,87.3,68.7,78.3,0.016,0,14.6,32.2
1950-07-13,72,59.8,66.5,0.327,0,13.1,27.1
1950-07-14,76.1,54.6,66.8,0,0,7.9,17
1950-07-15,82.3,61.2,72.7,0,0,14.4,27.5
1950-07-16,79.6,70.5,74.1,0.858,0,15.2,26.6
1950-07-17,74.3,69.6,71.1,1.661,0,14.1,30
1950-07-18,76.2,63.3,70.6,0.016,0,8.8,17.7
1950-07-19,75,66.6,69.5,1.331,0,14.4,28.9
1950-07-20,69.3,63.3,66.1,0.051,0,20.2,35.8
1950-07-21,74.6,59.1,67.3,0,0,6.6,15
1950-07-22,78,60.3,70.3,0,0,7.4,15.2
1950-07-23,80.2,61.9,71.4,0.035,0,6.3,15.4
1950-07-24,76.2,64.9,70.4,0.008,0,12.4,24.8
1950-07-25,77.8,61.1,69.8,0.004,0,6.7,13.2
1950-07-26,79.7,64.4,72.2,0.035,0,4.7,13.6
1950-07-27,82.4,64.4,73.7,0.012,0,5.3,13.2
1950-07-28,82.7,66.1,74.7,0.012,0,5.8,14.5
1950-07-29,84.1,67.2,76.3,0,0,8.1,17.7
1950-07-30,85.6,69.2,77.8,0.028,0,10.2,20.8
1950-07-31,83.5,71.4,76.1,0.11,0,9.4,17.4
1950-08-01,80.8,68.4,74.2,0,0,18,34.7
1950-08-02,67.4,59.9,64.4,0.024,0,13.8,28.2
1950-08-03,74.1,55.4,65.3,0,0,8.3,22.4
1950-08-04,75.2,61.5,68.7,0.102,0,6.7,17.2
1950-08-05,75.1,63,68.9,0,0,8.2,18.1
1950-08-06,78.5,57.4,69.1,0,0,7,16.8
1950-08-07,82.5,59.2,72.4,0,0,6.7,13.4
1950-08-08,80.6,68,73.3,0.039,0,5.9,9.8
1950-08-09,82.9,63,73.6,0,0,6.4,12.5
1950-08-10,84.4,66.1,72.5,0.22,0,11.7,22.1
1950-08-11,69.5,61.9,65.9,0.004,0,12.9,26.6
1950-08-12,71.5,57.2,65.2,0,0,9.1,20.4
1950-08-13,74.6,61.8,68.6,0,0,9.6,19.9
1950-08-14,79,64.2,71.9,0,0,9.1,20.1
1950-08-15,84.4,66.5,74.4,0.091,0,7.2,17.7
1950-08-16,89,69.1,78.5,0,0,10.5,19.2
1950-08-17,87.5,68.4,74.7,0.201,0,14.8,29.3
1950-08-18,68,64,65.9,0.055,0,15.6,28.9
1950-08-19,76.1,58.3,66.8,0.008,0,11.9,27.7
1950-08-20,66.3,52.9,59.9,0,0,9.8,19.2
1950-08-21,73.8,52.4,63.8,0,0,13,26.6
1950-08-22,78.2,56.8,67.9,0.031,0,14.2,36.2
1950-08-23,83,63.1,73.1,0,0,13.6,29.1
1950-08-24,83.8,64.6,74.6,0,0,15.1,30.9
1950-08-25,72.8,63.5,68,0.028,0,13.8,27.7
1950-08-26,84,63.7,73.6,0.079,0,7,20.4
1950-08-27,80.5,68.4,72.5,0.551,0,8.7,24.8
1950-08-28,77.2,67.7,71.6,0.52,0,10.7,25.9
1950-08-29,73.1,63.2,67.5,0.055,0,12.2,25.3
1950-08-30,76.6,65.2,69.8,0.24,0,12,21.9
1950-08-31,73.5,67.1,70,0.051,0,11.7,24.6
1950-09-01,74.8,67.7,70.7,0,0,14.4,29.3
1950-09-02,71.5,63.1,67.5,0.012,0,12.9,25.9
1950-09-03,80.6,55.7,68.2,0,0,10.7,22.4
1950-09-04,66.9,60.3,63.5,0.008,0,13.7,28.4
1950-09-05,66.4,57.1,61.6,0,0,9.4,20.8
1950-09-06,71.1,51.7,61.9,0,0,6.5,14.8
1950-09-07,73.6,55.7,65.4,0,0,9.7,20.8
1950-09-08,75.3,63,68.6,0,0,11.3,22.8
1950-09-09,76.7,65,70.8,0,0,11.1,22.4
1950-09-10,75.1,66.2,69.5,0.673,0,8.7,21.7
1950-09-11,75.8,62.7,68.4,0.236,0,7.7,14.3
1950-09-12,72.6,63.1,66.6,0.028,0,7.7,15.7
1950-09-13,69.7,60.2,64.5,0,0,10.3,21.5
1950-09-14,68,59.2,63.8,0.004,0,10.8,23
1950-09-15,71.8,57.5,64.2,0,0,6.3,14.5
1950-09-16,72.2,53.6,62.5,0.008,0,10.9,22.6
1950-09-17,69,58,63.2,0,0,8.4,18.1
1950-09-18,79.5,58.2,69.1,0.039,0,18.9,38.3
1950-09-19,67.1,63.9,65.8,0.13,0,12,21.7
1950-09-20,70.7,63.5,66.5,0.035,0,7.6,13.4
1950-09-21,68,60.8,64.2,1.161,0,17.5,34
1950-09-22,72.4,57.6,64.7,0,0,13.9,27.7
1950-09-23,62.8,51.7,58.2,0,0,13.9,26.8
1950-09-24,59.2,46.8,52.9,0,0,9.5,16.1
1950-09-25,68,46.6,56.7,0,0,11.7,24.2
1950-09-26,69.6,48.1,60.1,0.035,0,9.5,19
1950-09-27,68.2,60.2,64.2,0.047,0,14.4,28.9
1950-09-28,73.1,62,66.9,0.024,0,10.2,19.9
1950-09-29,75.4,65.2,69.5,0.004,0,12,23.5
1950-09-30,75.5,61.6,69.2,0.02,0,12,23.9
1950-10-01,79,67.5,72.3,0.004,0,11.9,23.5
1950-10-02,78.5,56,69.3,0.039,0,17.7,37.1
1950-10-03,56.9,46.1,51.7,0,0,11.4,21.7
1950-10-04,53.1,42.9,48,0,0,10.6,20.6
1950-10-05,56.8,40.2,49.6,0,0,8.9,21.7
1950-10-06,64.5,52.8,58.1,0,0,14.4,28.6
1950-10-07,61.1,53.6,58.3,0.512,0,16.6,37.1
1950-10-08,59.9,50.9,55.2,0.091,0,13.3,23.5
1950-10-09,63.6,54.4,59.1,0,0,17.6,32.9
1950-10-10,68.7,49.4,58.9,0,0,8,14.8
1950-10-11,67.6,54.3,60.6,0.008,0,15.6,25.5
1950-10-12,61.7,51.6,56.4,0,0,18.3,32.9
1950-10-13,60.4,46.1,53.3,0,0,8.4,15
1950-10-14,61.8,51.1,56.1,0.008,0,9.1,19.9
1950-10-15,64.7,49.3,57,0,0,11,20.6
1950-10-16,75.9,54.2,63.9,0,0,12.3,25.3
1950-10-17,78.9,60.4,67.8,0,0,10.3,18.1
1950-10-18,79.6,58,67.6,0,0,9.1,19.2
1950-10-19,76,59.9,66.1,0,0,11.3,21
1950-10-20,59.8,48.7,55.5,0,0,12.4,25.3
1950-10-21,67.2,44.5,55.4,0,0,5.3,9.2
1950-10-22,62.6,51.7,57.9,0,0,10.4,23.5
1950-10-23,55.6,50,53,0,0,12.2,25.5
1950-10-24,61.2,47.3,52.8,0,0,13.7,27.3
1950-10-25,53.4,41,46.6,0,0,8,16.3
1950-10-26,57.8,43.2,50.9,0.047,0,12.3,23.9
1950-10-27,72.3,55,61.1,0,0,12.2,23.9
1950-10-28,72.5,53.4,60.4,0,0,7.8,18.1
1950-10-29,71.5,46.1,59.2,0,0,11.1,18.1
1950-10-30,77.8,55.2,65.2,0,0,10.2,21
1950-10-31,77.3,61,68.7,0,0,14.4,28.4
1950-11-01,76.1,51,67.4,0,0,19.3,34.7
1950-11-02,49.5,44,46.3,0.008,0,14.1,29.3
1950-11-03,46.5,41.9,44.1,0.031,0,16.7,29.8
1950-11-04,42.6,34.4,39.4,0.004,0,18.6,37.1
1950-11-05,51.6,31.1,41.8,0,0,15.5,30.4
1950-11-06,56.2,42.3,49.8,0,0,17.5,34.9
1950-11-07,50,40.7,44.7,0.012,0,5.9,9.8
1950-11-08,51.9,36.3,45.5,0.264,0.276,15.1,28.6
1950-11-09,37.8,33.3,35.5,0.059,0.276,20.1,41.4
1950-11-10,34.3,24.1,30.2,0.024,0.138,13.2,24.2
1950-11-11,31,19.9,25.4,0,0,11.1,19.2
1950-11-12,38.5,24.6,29.9,0,0,11.5,23.7
1950-11-13,41,24,32.2,0,0,8.8,18.6
1950-11-14,52.1,31.1,42.2,0.047,0,17.2,38.5
1950-11-15,58.3,48.4,54,0.165,0,18.8,38.3
1950-11-16,57.9,37.1,44.6,0.004,0,22.6,42.7
1950-11-17,43.7,31.1,37.5,0,0,11.5,21
1950-11-18,52,36,43.5,0.008,0,15.2,29.8
1950-11-19,52.8,35.1,47.4,0.13,0.276,15.9,30
1950-11-20,34.3,23.9,28.2,0.075,0.496,16.9,32.4
1950-11-21,39.2,22.3,29.6,0,0,15.7,30.9
1950-11-22,35.6,26.8,31.1,0,0,6.9,16.8
1950-11-23,31.1,7.3,21.2,0.118,0.827,17.3,34
1950-11-24,11.6,4.1,8.4,0,0,9.5,17
1950-11-25,30.3,7.5,18,0.016,0.11,25.7,48.1
1950-11-26,33,28.6,31.6,0.417,2.921,25.9,49.2
1950-11-27,32.8,27.3,29.5,0.02,0.138,16,30.6
1950-11-28,34.5,26.7,30,0.028,0.193,14,25.5
1950-11-29,31.7,22.1,26.6,0,0,11.9,22.4
1950-11-30,30.2,19.3,25,0,0,12.5,23.5
1950-12-01,36,13.1,26,0.091,0.083,13.8,25.9
1950-12-02,49.9,35.7,43,0.772,0,12.3,25.9
1950-12-03,34.7,19.9,26.8,0,0,15.9,30.4
1950-12-04,28.4,14.6,21.9,0,0,10.1,18.6
1950-12-05,33.1,28,30.4,0.055,0.386,9.8,19
1950-12-06,35.8,31.2,33.5,0.748,4.713,13,22.6
1950-12-07,35.8,12.9,21,0.787,4.795,21.1,39.8
1950-12-08,25.1,18.5,23.3,0.094,0.661,23.7,43.8
1950-12-09,25.2,12.6,19.1,0.067,0.469,10.6,19.7
1950-12-10,23.7,14.3,18.8,0,0,10.6,20.6
1950-12-11,23,11.5,16.8,0.016,0.11,5.6,10.1
1950-12-12,26.8,13.1,18.7,0,0,8.1,13.2
1950-12-13,25.1,13.4,20.4,0.012,0.083,10.1,19.9
1950-12-14,22.4,12.2,16.8,0.091,0.634,7,15.2
1950-12-15,23.8,11.7,19.4,0.024,0.165,14.1,26.2
1950-12-16,15.9,6.2,10,0,0,9.7,17.4
1950-12-17,14.8,3.5,8.3,0,0,9.7,17.4
1950-12-18,16.8,0.3,8,0,0,7.8,13.2
1950-12-19,16.7,-0.6,9.2,0.012,0.083,6,11
1950-12-20,23.9,6.2,13.7,0,0,6.5,11.4
1950-12-21,33,5.5,18.2,0.012,0,16.5,28.4
1950-12-22,33.6,22.1,27.9,0,0,15.3,27.3
1950-12-23,36.5,22.3,30.3,0,0,16.8,29.1
1950-12-24,35.6,9.5,22.7,0,0,18.2,32.9
1950-12-25,20.8,4.3,12.7,0.398,2.783,12.3,22.6
1950-12-26,20.9,3.1,14.2,0.138,0.965,15.3,29.3
1950-12-27,7.2,-6.8,0.7,0,0,10.7,20.8
1950-12-28,18.8,2.5,10.4,0,0,11.3,18.8
1950-12-29,25.7,12.2,18.6,0,0,7.6,13.2
1950-12-30,23.5,10.4,15.5,0,0,7.2,13.9
1950-12-31,29.4,8.5,20.1,0,0,16.3,30.4
1951-01-01,38.3,28.6,33.5,0.012,0,17.2,30
1951-01-02,40.7,35.2,37.8,0.646,0,12,20.8
1951-01-03,34.5,30.2,32.4,0.248,0.22,11.3,23
1951-01-04,29.8,18.3,24.2,0.008,0.055,10.1,17.9
1951-01-05,30.5,13.6,22.6,0.055,0.386,11,22.1
1951-01-06,28.2,11.7,21,0.004,0.028,12.7,24.8
1951-01-07,12.2,-0.2,5.7,0,0,10.1,17.7
1951-01-08,13,-1.1,5.9,0,0,10.8,17.4
1951-01-09,35.9,13.1,26.1,0,0,13.5,22.4
1951-01-10,36,21.5,30.5,0,0,8.9,15.9
1951-01-11,28.3,12.5,19.1,0,0,8.9,16.6
1951-01-12,32.8,7.1,22,0,0,9,16.1
1951-01-13,33.3,25.5,29.7,0.012,0.055,9.8,19.5
1951-01-14,34.5,26.8,31.5,0,0,9.2,17.7
1951-01-15,32.9,21.4,26.7,0,0,12.9,24.8
1951-01-16,38.3,18.6,28.5,0,0,18.4,33.3
1951-01-17,38.6,24.7,34.1,0,0,16.5,30.6
1951-01-18,47.3,22.9,37.4,0,0,12,22.1
1951-01-19,49.2,26.3,39.3,0.012,0,8.7,15.7
1951-01-20,44,19.2,30.3,0.472,3.031,18.2,34.7
1951-01-21,17.5,6.5,10.6,0,0,14.2,27.5
1951-01-22,30.7,-0.6,19.2,0.016,0.11,15.5,29.5
1951-01-23,34.8,11.6,27.4,0.236,1.654,17.1,30.2
1951-01-24,17.6,7.9,12.7,0,0,13.8,25.5
1951-01-25,17.6,11,14.8,0,0,9.7,19.9
1951-01-26,22.7,0.5,11.8,0.185,1.295,11.6,19
1951-01-27,25.1,13.6,19.3,0.079,0.551,14.2,28.6
1951-01-28,19.2,7.4,14.1,0.091,0.634,11.5,25.7
1951-01-29,6.1,-9.3,-4.5,0.012,0.083,11.4,21.3
1951-01-30,1.5,-17.2,-6.5,0.012,0.083,8.5,15
1951-01-31,9.7,0.1,5,0.161,1.13,10.7,19.5
1951-02-01,4.4,-7.5,1.9,0.024,0.165,12,23.7
1951-02-02,6.8,-16.1,-3.8,0,0,12.9,24.8
1951-02-03,23,5,14.7,0,0,13.4,25.5
1951-02-04,30.5,15.6,23.7,0,0,10.9,19.2
1951-02-05,30.7,10.3,22,0,0,10.5,21.3
1951-02-06,35.6,19.7,31.1,0.417,2.563,16.8,31.3
1951-02-07,17.6,-4,4.4,0,0,16.6,31.3
1951-02-08,5,-5.9,-1,0.039,0.276,10.1,18.3
1951-02-09,9.4,-5.8,0.9,0,0,7.2,12.8
1951-02-10,33.9,2.2,18.8,0,0,15.2,28.6
1951-02-11,44.6,34.2,39.4,0,0,18.3,32.7
1951-02-12,45,21.4,32.2,0.528,0.441,18.2,33.6
1951-02-13,19.7,11.3,14.4,0.22,1.516,19,35.8
1951-02-14,15.3,7,11.1,0,0,12.2,22.8
1951-02-15,28,11,19.9,0.047,0,11,20.6
1951-02-16,40.7,25.2,33,0.465,0.496,12.3,24.8
1951-02-17,37.6,29.3,32.1,0.02,0.138,9.3,17.9
1951-02-18,43.6,28.5,36.3,0.362,0,9.5,14.8
1951-02-19,46.3,29.4,40.6,0,0,9.7,19
1951-02-20,38.3,28.4,33.1,0.02,0.083,16.1,30.9
1951-02-21,37.1,27.5,31.5,0,0,14.3,27.3
1951-02-22,42,26.4,32.6,0,0,4.7,10.5
1951-02-23,42.1,24.1,31.9,0,0,4.9,12.5
1951-02-24,50.8,26.6,38.3,0,0,9.1,16.8
1951-02-25,55.4,40.1,46.7,0.039,0,11.9,25.1
1951-02-26,53.8,38.7,48.6,0.28,0,23.8,45.2
1951-02-27,43.4,26.3,36.1,0,0,14.8,27.3
1951-02-28,46.4,22.3,31.5,0.37,0,18.4,41.4
1951-03-01,42.4,26.1,33.9,0,0,18.8,39.1
1951-03-02,37.1,24.8,29.8,0.142,0.744,15.4,31.8
1951-03-03,57.2,26.4,42.6,0.268,0,23,42.7
1951-03-04,40.1,22.1,29.9,0,0,13,23.3
1951-03-05,51.3,27.8,40,0,0,14.6,26.2
1951-03-06,63.8,41,50.4,0.004,0,13.9,25.3
1951-03-07,40.9,30,35.5,0.008,0,14.4,25.3
1951-03-08,38.4,24.5,32.1,0,0,12.1,24.8
1951-03-09,27,15.2,21.1,0,0,12.3,22.8
1951-03-10,36.9,23.3,30.8,0,0,14,27.3
1951-03-11,34.7,29.4,32,0.016,0.11,16.6,32.7
1951-03-12,33,26.5,30,0.307,2.15,16.2,30.2
1951-03-13,35.3,31.9,33.3,0.85,5.236,16.7,31.1
1951-03-14,35.3,32.1,33.7,0.217,1.185,14.1,26.6
1951-03-15,35.2,28.1,30.9,0,0,12.3,22.8
1951-03-16,34.4,18.5,26.5,0,0,7.8,13.4
1951-03-17,37.1,14,28.3,0.016,0,16.2,30.6
